match_id,home_team_id,away_team_id,home_team_name,away_team_name,home_score,away_score,team_h_difficulty,team_a_difficulty,gw,kickoff_time,season,stats,gameweek,gw_id
20230726,7,26,Chelsea,West Ham,5,0,2,3,36,2024-05-05T13:00:00Z,2023-24,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 211}, {'value': 1, 'element': 202}, {'value': 1, 'element': 208}, {'value': 1, 'element': 362}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 126}, {'value': 1, 'element': 208}, {'value': 1, 'element': 211}, {'value': 1, 'element': 217}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 532}, {'value': 1, 'element': 539}, {'value': 1, 'element': 577}], 'h': [{'value': 1, 'element': 198}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 9, 'element': 524}], 'h': [{'value': 2, 'element': 687}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 211}, {'value': 2, 'element': 208}, {'value': 2, 'element': 217}]}, {'identifier': 'bps', 'a': [{'value': 26, 'element': 524}, {'value': 17, 'element': 689}, {'value': 13, 'element': 664}, {'value': 12, 'element': 528}, {'value': 9, 'element': 539}, {'value': 9, 'element': 542}, {'value': 9, 'element': 544}, {'value': 7, 'element': 523}, {'value': 4, 'element': 530}, {'value': 3, 'element': 642}, {'value': 2, 'element': 577}, {'value': -1, 'element': 532}], 'h': [{'value': 69, 'element': 211}, {'value': 48, 'element': 208}, {'value': 48, 'element': 217}, {'value': 44, 'element': 362}, {'value': 31, 'element': 687}, {'value': 29, 'element': 194}, {'value': 28, 'element': 126}, {'value': 28, 'element': 191}, {'value': 27, 'element': 202}, {'value': 22, 'element': 198}, {'value': 6, 'element': 203}, {'value': 4, 'element': 210}, {'value': 3, 'element': 611}, {'value': 3, 'element': 791}, {'value': 2, 'element': 212}, {'value': 2, 'element': 716}]}]",Gameweek 36,202336
20231423,14,23,Liverpool,Spurs,4,2,3,5,36,2024-05-05T15:30:00Z,2023-24,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 509}, {'value': 1, 'element': 516}], 'h': [{'value': 1, 'element': 295}, {'value': 1, 'element': 297}, {'value': 1, 'element': 307}, {'value': 1, 'element': 308}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 450}, {'value': 1, 'element': 509}], 'h': [{'value': 2, 'element': 308}, {'value': 1, 'element': 295}, {'value': 1, 'element': 297}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 493}, {'value': 1, 'element': 497}, {'value': 1, 'element': 513}, {'value': 1, 'element': 639}], 'h': [{'value': 1, 'element': 290}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 8, 'element': 520}], 'h': [{'value': 4, 'element': 291}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 297}, {'value': 2, 'element': 295}, {'value': 1, 'element': 307}]}, {'identifier': 'bps', 'a': [{'value': 32, 'element': 509}, {'value': 28, 'element': 516}, {'value': 28, 'element': 520}, {'value': 17, 'element': 511}, {'value': 15, 'element': 506}, {'value': 14, 'element': 450}, {'value': 13, 'element': 492}, {'value': 13, 'element': 639}, {'value': 6, 'element': 513}, {'value': 4, 'element': 493}, {'value': 4, 'element': 497}, {'value': 4, 'element': 503}, {'value': 4, 'element': 515}, {'value': 3, 'element': 501}, {'value': 2, 'element': 504}], 'h': [{'value': 48, 'element': 297}, {'value': 47, 'element': 295}, {'value': 42, 'element': 307}, {'value': 40, 'element': 308}, {'value': 19, 'element': 291}, {'value': 19, 'element': 626}, {'value': 15, 'element': 313}, {'value': 13, 'element': 668}, {'value': 7, 'element': 304}, {'value': 5, 'element': 290}, {'value': 5, 'element': 298}, {'value': 5, 'element': 303}, {'value': 3, 'element': 292}, {'value': 3, 'element': 708}, {'value': 2, 'element': 309}, {'value': -3, 'element': 293}]}]",Gameweek 36,202336
20230817,8,17,Crystal Palace,Man Utd,4,0,3,2,36,2024-05-06T19:00:00Z,2023-24,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 236}, {'value': 1, 'element': 232}, {'value': 1, 'element': 234}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 2, 'element': 792}, {'value': 1, 'element': 238}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 709}], 'h': [{'value': 1, 'element': 225}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 6, 'element': 597}], 'h': [{'value': 2, 'element': 385}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 236}, {'value': 2, 'element': 238}, {'value': 1, 'element': 792}]}, {'identifier': 'bps', 'a': [{'value': 24, 'element': 703}, {'value': 23, 'element': 597}, {'value': 17, 'element': 376}, {'value': 15, 'element': 388}, {'value': 13, 'element': 377}, {'value': 13, 'element': 379}, {'value': 12, 'element': 401}, {'value': 11, 'element': 209}, {'value': 8, 'element': 382}, {'value': 4, 'element': 371}, {'value': 2, 'element': 372}, {'value': 2, 'element': 617}, {'value': 2, 'element': 709}, {'value': 2, 'element': 850}], 'h': [{'value': 48, 'element': 236}, {'value': 43, 'element': 238}, {'value': 40, 'element': 792}, {'value': 38, 'element': 234}, {'value': 27, 'element': 232}, {'value': 26, 'element': 222}, {'value': 26, 'element': 385}, {'value': 23, 'element': 220}, {'value': 12, 'element': 226}, {'value': 11, 'element': 807}, {'value': 7, 'element': 229}, {'value': 4, 'element': 228}, {'value': 3, 'element': 221}, {'value': 3, 'element': 239}, {'value': 1, 'element': 240}, {'value': -1, 'element': 225}]}]",Gameweek 36,202336
20231016,10,16,Fulham,Man City,0,4,5,3,37,2024-05-11T11:30:00Z,2023-24,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 616}, {'value': 1, 'element': 343}, {'value': 1, 'element': 353}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 344}, {'value': 1, 'element': 349}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 283}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 271}]}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 352}], 'h': [{'value': 5, 'element': 275}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 616}, {'value': 2, 'element': 344}, {'value': 1, 'element': 353}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 45, 'element': 616}, {'value': 39, 'element': 344}, {'value': 35, 'element': 353}, {'value': 30, 'element': 349}, {'value': 29, 'element': 352}, {'value': 27, 'element': 350}, {'value': 25, 'element': 369}, {'value': 24, 'element': 343}, {'value': 19, 'element': 341}, {'value': 17, 'element': 365}, {'value': 12, 'element': 356}, {'value': 4, 'element': 342}, {'value': 3, 'element': 345}, {'value': 2, 'element': 355}, {'value': 2, 'element': 358}, {'value': -1, 'element': 678}], 'h': [{'value': 22, 'element': 275}, {'value': 13, 'element': 610}, {'value': 12, 'element': 256}, {'value': 12, 'element': 283}, {'value': 11, 'element': 280}, {'value': 11, 'element': 688}, {'value': 8, 'element': 267}, {'value': 7, 'element': 279}, {'value': 5, 'element': 591}, {'value': 4, 'element': 268}, {'value': 3, 'element': 288}, {'value': 2, 'element': 193}, {'value': 2, 'element': 270}, {'value': 2, 'element': 662}, {'value': -4, 'element': 271}]}]",Gameweek 37,202337
20230304,3,4,Bournemouth,Brentford,1,2,2,2,37,2024-05-11T14:00:00Z,2023-24,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 108}, {'value': 1, 'element': 119}], 'h': [{'value': 1, 'element': 85}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 108}, {'value': 1, 'element': 119}], 'h': [{'value': 1, 'element': 83}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 106}, {'value': 1, 'element': 117}], 'h': [{'value': 1, 'element': 78}, {'value': 1, 'element': 83}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 101}], 'h': [{'value': 2, 'element': 88}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 119}, {'value': 2, 'element': 108}], 'h': [{'value': 1, 'element': 83}]}, {'identifier': 'bps', 'a': [{'value': 44, 'element': 119}, {'value': 33, 'element': 108}, {'value': 21, 'element': 90}, {'value': 16, 'element': 101}, {'value': 16, 'element': 105}, {'value': 15, 'element': 508}, {'value': 14, 'element': 110}, {'value': 9, 'element': 98}, {'value': 8, 'element': 96}, {'value': 8, 'element': 112}, {'value': 5, 'element': 114}, {'value': 4, 'element': 120}, {'value': 3, 'element': 117}, {'value': 2, 'element': 106}, {'value': 2, 'element': 107}, {'value': -2, 'element': 115}], 'h': [{'value': 29, 'element': 83}, {'value': 27, 'element': 85}, {'value': 20, 'element': 84}, {'value': 18, 'element': 65}, {'value': 13, 'element': 66}, {'value': 13, 'element': 88}, {'value': 10, 'element': 89}, {'value': 8, 'element': 70}, {'value': 7, 'element': 644}, {'value': 4, 'element': 72}, {'value': 4, 'element': 673}, {'value': 1, 'element': 78}, {'value': 1, 'element': 86}, {'value': -3, 'element': 82}]}]",Gameweek 37,202337
20230921,9,21,Everton,Sheffield Utd,1,0,2,2,37,2024-05-11T14:00:00Z,2023-24,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 249}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 246}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 576}, {'value': 1, 'element': 823}], 'h': [{'value': 1, 'element': 246}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 6, 'element': 482}], 'h': [{'value': 1, 'element': 263}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 265}, {'value': 2, 'element': 263}, {'value': 1, 'element': 247}]}, {'identifier': 'bps', 'a': [{'value': 24, 'element': 482}, {'value': 16, 'element': 476}, {'value': 16, 'element': 663}, {'value': 14, 'element': 27}, {'value': 9, 'element': 638}, {'value': 8, 'element': 823}, {'value': 7, 'element': 576}, {'value': 4, 'element': 592}, {'value': 3, 'element': 477}, {'value': 3, 'element': 484}, {'value': 2, 'element': 655}, {'value': 2, 'element': 775}, {'value': 2, 'element': 828}, {'value': -2, 'element': 587}], 'h': [{'value': 29, 'element': 265}, {'value': 27, 'element': 263}, {'value': 26, 'element': 247}, {'value': 23, 'element': 245}, {'value': 21, 'element': 246}, {'value': 21, 'element': 588}, {'value': 18, 'element': 249}, {'value': 16, 'element': 259}, {'value': 14, 'element': 261}, {'value': 12, 'element': 254}, {'value': 10, 'element': 250}, {'value': 4, 'element': 645}, {'value': 3, 'element': 244}, {'value': 3, 'element': 841}, {'value': 1, 'element': 624}]}]",Gameweek 37,202337
20231805,18,5,Newcastle,Brighton,1,1,2,4,37,2024-05-11T14:00:00Z,2023-24,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 151}], 'h': [{'value': 1, 'element': 421}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 154}], 'h': [{'value': 1, 'element': 403}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 130}, {'value': 1, 'element': 133}, {'value': 1, 'element': 154}, {'value': 1, 'element': 742}], 'h': [{'value': 1, 'element': 204}, {'value': 1, 'element': 402}, {'value': 1, 'element': 603}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 7, 'element': 152}], 'h': [{'value': 3, 'element': 409}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 152}], 'h': [{'value': 3, 'element': 403}, {'value': 2, 'element': 421}]}, {'identifier': 'bps', 'a': [{'value': 25, 'element': 152}, {'value': 19, 'element': 606}, {'value': 17, 'element': 122}, {'value': 16, 'element': 134}, {'value': 15, 'element': 129}, {'value': 15, 'element': 151}, {'value': 13, 'element': 133}, {'value': 12, 'element': 153}, {'value': 8, 'element': 154}, {'value': 6, 'element': 125}, {'value': 5, 'element': 139}, {'value': 4, 'element': 144}, {'value': 4, 'element': 845}, {'value': 3, 'element': 690}, {'value': 2, 'element': 130}, {'value': -1, 'element': 742}], 'h': [{'value': 31, 'element': 403}, {'value': 26, 'element': 421}, {'value': 17, 'element': 406}, {'value': 16, 'element': 412}, {'value': 15, 'element': 633}, {'value': 14, 'element': 409}, {'value': 12, 'element': 417}, {'value': 11, 'element': 407}, {'value': 11, 'element': 423}, {'value': 10, 'element': 204}, {'value': 4, 'element': 416}, {'value': 3, 'element': 415}, {'value': 3, 'element': 430}, {'value': -3, 'element': 603}, {'value': -4, 'element': 402}]}]",Gameweek 37,202337
20232306,23,6,Spurs,Burnley,2,1,2,4,37,2024-05-11T14:00:00Z,2023-24,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 608}], 'h': [{'value': 1, 'element': 506}, {'value': 1, 'element': 639}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 475}], 'h': [{'value': 1, 'element': 450}, {'value': 1, 'element': 504}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 165}, {'value': 1, 'element': 178}, {'value': 1, 'element': 475}, {'value': 1, 'element': 608}, {'value': 1, 'element': 805}], 'h': [{'value': 1, 'element': 504}, {'value': 1, 'element': 513}, {'value': 1, 'element': 515}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 7, 'element': 172}], 'h': [{'value': 2, 'element': 520}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 172}, {'value': 1, 'element': 608}], 'h': [{'value': 3, 'element': 639}, {'value': 1, 'element': 506}]}, {'identifier': 'bps', 'a': [{'value': 25, 'element': 172}, {'value': 24, 'element': 608}, {'value': 19, 'element': 475}, {'value': 16, 'element': 660}, {'value': 14, 'element': 173}, {'value': 12, 'element': 806}, {'value': 7, 'element': 178}, {'value': 5, 'element': 168}, {'value': 5, 'element': 182}, {'value': 3, 'element': 165}, {'value': 3, 'element': 594}, {'value': 2, 'element': 159}, {'value': 2, 'element': 200}, {'value': 2, 'element': 706}, {'value': -1, 'element': 805}], 'h': [{'value': 33, 'element': 639}, {'value': 24, 'element': 506}, {'value': 21, 'element': 504}, {'value': 16, 'element': 520}, {'value': 15, 'element': 493}, {'value': 15, 'element': 513}, {'value': 14, 'element': 516}, {'value': 12, 'element': 511}, {'value': 10, 'element': 501}, {'value': 9, 'element': 450}, {'value': 8, 'element': 515}, {'value': 3, 'element': 499}, {'value': 3, 'element': 777}, {'value': 2, 'element': 492}, {'value': 2, 'element': 503}, {'value': 1, 'element': 640}]}]",Gameweek 37,202337
20232615,26,15,West Ham,Luton,3,1,2,3,37,2024-05-11T14:00:00Z,2023-24,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 21}], 'h': [{'value': 1, 'element': 542}, {'value': 1, 'element': 664}, {'value': 1, 'element': 829}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 321}], 'h': [{'value': 1, 'element': 689}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 318}, {'value': 1, 'element': 326}, {'value': 1, 'element': 630}], 'h': [{'value': 1, 'element': 532}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 614}], 'h': []}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 21}], 'h': [{'value': 3, 'element': 542}, {'value': 1, 'element': 664}]}, {'identifier': 'bps', 'a': [{'value': 32, 'element': 21}, {'value': 28, 'element': 321}, {'value': 19, 'element': 614}, {'value': 12, 'element': 330}, {'value': 11, 'element': 586}, {'value': 10, 'element': 393}, {'value': 8, 'element': 318}, {'value': 6, 'element': 320}, {'value': 4, 'element': 314}, {'value': 4, 'element': 328}, {'value': 3, 'element': 317}, {'value': 3, 'element': 329}, {'value': 3, 'element': 340}, {'value': 1, 'element': 326}, {'value': -1, 'element': 630}], 'h': [{'value': 34, 'element': 542}, {'value': 30, 'element': 664}, {'value': 25, 'element': 689}, {'value': 21, 'element': 528}, {'value': 21, 'element': 829}, {'value': 13, 'element': 544}, {'value': 13, 'element': 577}, {'value': 11, 'element': 539}, {'value': 10, 'element': 532}, {'value': 8, 'element': 524}, {'value': 3, 'element': 530}, {'value': 3, 'element': 535}, {'value': 3, 'element': 774}, {'value': 1, 'element': 523}, {'value': 1, 'element': 526}]}]",Gameweek 37,202337
20232708,27,8,Wolves,Crystal Palace,1,3,2,2,37,2024-05-11T14:00:00Z,2023-24,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 226}, {'value': 1, 'element': 232}, {'value': 1, 'element': 236}], 'h': [{'value': 1, 'element': 590}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 222}, {'value': 1, 'element': 236}, {'value': 1, 'element': 807}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 385}, {'value': 1, 'element': 792}], 'h': [{'value': 1, 'element': 570}, {'value': 1, 'element': 574}, {'value': 1, 'element': 590}]}, {'identifier': 'red_cards', 'a': [{'value': 1, 'element': 219}], 'h': []}, {'identifier': 'saves', 'a': [{'value': 7, 'element': 385}], 'h': []}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 232}, {'value': 2, 'element': 236}, {'value': 1, 'element': 226}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 41, 'element': 232}, {'value': 36, 'element': 236}, {'value': 29, 'element': 226}, {'value': 19, 'element': 385}, {'value': 17, 'element': 222}, {'value': 15, 'element': 234}, {'value': 13, 'element': 220}, {'value': 13, 'element': 807}, {'value': 9, 'element': 238}, {'value': 5, 'element': 228}, {'value': 5, 'element': 792}, {'value': 3, 'element': 240}, {'value': 3, 'element': 242}, {'value': 2, 'element': 229}, {'value': -3, 'element': 219}], 'h': [{'value': 24, 'element': 590}, {'value': 16, 'element': 598}, {'value': 14, 'element': 563}, {'value': 13, 'element': 573}, {'value': 11, 'element': 565}, {'value': 10, 'element': 545}, {'value': 9, 'element': 572}, {'value': 9, 'element': 574}, {'value': 8, 'element': 546}, {'value': 7, 'element': 559}, {'value': 3, 'element': 351}, {'value': 3, 'element': 698}, {'value': 3, 'element': 715}, {'value': 1, 'element': 570}, {'value': -3, 'element': 557}]}]",Gameweek 37,202337
20232007,20,7,Nott'm Forest,Chelsea,2,3,3,2,37,2024-05-11T16:30:00Z,2023-24,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 210}, {'value': 1, 'element': 211}, {'value': 1, 'element': 216}], 'h': [{'value': 1, 'element': 205}, {'value': 1, 'element': 439}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 126}, {'value': 1, 'element': 206}, {'value': 1, 'element': 362}], 'h': [{'value': 2, 'element': 447}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 191}, {'value': 1, 'element': 202}, {'value': 1, 'element': 211}], 'h': [{'value': 1, 'element': 457}, {'value': 1, 'element': 712}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 687}], 'h': [{'value': 2, 'element': 808}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 126}, {'value': 1, 'element': 362}], 'h': [{'value': 3, 'element': 439}, {'value': 1, 'element': 447}]}, {'identifier': 'bps', 'a': [{'value': 31, 'element': 126}, {'value': 28, 'element': 362}, {'value': 27, 'element': 211}, {'value': 26, 'element': 210}, {'value': 26, 'element': 216}, {'value': 18, 'element': 206}, {'value': 17, 'element': 217}, {'value': 15, 'element': 194}, {'value': 13, 'element': 198}, {'value': 12, 'element': 687}, {'value': 8, 'element': 202}, {'value': 7, 'element': 191}, {'value': 1, 'element': 212}, {'value': -2, 'element': 203}, {'value': -4, 'element': 208}], 'h': [{'value': 31, 'element': 439}, {'value': 28, 'element': 447}, {'value': 27, 'element': 205}, {'value': 16, 'element': 604}, {'value': 14, 'element': 696}, {'value': 11, 'element': 808}, {'value': 10, 'element': 679}, {'value': 5, 'element': 465}, {'value': 4, 'element': 442}, {'value': 4, 'element': 470}, {'value': 3, 'element': 437}, {'value': 3, 'element': 457}, {'value': 2, 'element': 712}, {'value': -6, 'element': 468}]}]",Gameweek 37,202337
20231701,17,1,Man Utd,Arsenal,0,1,5,4,37,2024-05-12T15:30:00Z,2023-24,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 26}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 6}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 19}, {'value': 1, 'element': 113}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 113}], 'h': [{'value': 5, 'element': 597}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 20}, {'value': 3, 'element': 26}, {'value': 1, 'element': 5}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 30, 'element': 20}, {'value': 30, 'element': 26}, {'value': 27, 'element': 5}, {'value': 25, 'element': 29}, {'value': 23, 'element': 113}, {'value': 18, 'element': 6}, {'value': 18, 'element': 25}, {'value': 14, 'element': 15}, {'value': 13, 'element': 540}, {'value': 11, 'element': 14}, {'value': 5, 'element': 19}, {'value': 4, 'element': 8}, {'value': 3, 'element': 9}, {'value': 3, 'element': 10}], 'h': [{'value': 19, 'element': 597}, {'value': 18, 'element': 377}, {'value': 16, 'element': 376}, {'value': 16, 'element': 401}, {'value': 14, 'element': 388}, {'value': 14, 'element': 703}, {'value': 14, 'element': 709}, {'value': 8, 'element': 382}, {'value': 5, 'element': 371}, {'value': 5, 'element': 766}, {'value': 4, 'element': 372}, {'value': 4, 'element': 632}, {'value': 3, 'element': 379}, {'value': 3, 'element': 850}, {'value': 2, 'element': 392}, {'value': 1, 'element': 617}]}]",Gameweek 37,202337
20230214,2,14,Aston Villa,Liverpool,3,3,4,4,37,2024-05-13T19:00:00Z,2023-24,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 297}, {'value': 1, 'element': 626}], 'h': [{'value': 2, 'element': 44}, {'value': 1, 'element': 58}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 295}, {'value': 1, 'element': 298}], 'h': [{'value': 1, 'element': 37}, {'value': 1, 'element': 60}, {'value': 1, 'element': 599}]}, {'identifier': 'own_goals', 'a': [], 'h': [{'value': 1, 'element': 49}]}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 295}], 'h': [{'value': 1, 'element': 50}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 291}], 'h': [{'value': 5, 'element': 49}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 626}], 'h': [{'value': 3, 'element': 44}, {'value': 1, 'element': 58}]}, {'identifier': 'bps', 'a': [{'value': 35, 'element': 626}, {'value': 27, 'element': 297}, {'value': 27, 'element': 298}, {'value': 21, 'element': 295}, {'value': 17, 'element': 313}, {'value': 15, 'element': 290}, {'value': 15, 'element': 668}, {'value': 13, 'element': 308}, {'value': 11, 'element': 304}, {'value': 10, 'element': 291}, {'value': 4, 'element': 708}, {'value': 2, 'element': 293}, {'value': 2, 'element': 303}, {'value': 1, 'element': 300}, {'value': -2, 'element': 309}], 'h': [{'value': 53, 'element': 44}, {'value': 28, 'element': 58}, {'value': 25, 'element': 599}, {'value': 15, 'element': 49}, {'value': 15, 'element': 50}, {'value': 14, 'element': 584}, {'value': 13, 'element': 37}, {'value': 12, 'element': 48}, {'value': 10, 'element': 42}, {'value': 10, 'element': 43}, {'value': 10, 'element': 60}, {'value': 9, 'element': 34}, {'value': 6, 'element': 41}, {'value': 4, 'element': 672}]}]",Gameweek 37,202337
