player_id,full_name,web_name,player_name,photo_url
709,Jakub Kiwior,Kiwior,Kiwior,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
220,Brayden Clarke,Clarke,B. Clarke,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
1078,Maldini Kacurri,Kacurri,Kacurri,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
868,Josh Nichols,Nichols,Nichols,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
986,Leandro Trossard,Trossard,Trossard,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
660,Ismeal Kabia,Kabia,Kabia,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
42,Albert Sambi Lokonga,Sambi,Sambi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
1761,Andre Harriman-Annous,Harriman-Annous,Harriman-Annous,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
1763,Marli Salmon,Salmon,Salmon,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
796,Joe Gauci,Gauci,Gauci,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
521,Filip Marschall,Marschall,Marschall,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1750,Álex Moreno Lopera,Alex Moreno,Alex Moreno,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1018,Lino da Cruz Sousa,Sousa,Sousa,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1765,Yasin Özcan,Yasin,Yasin,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
432,Donyell Malen,Malen,Malen,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
475,Enzo Barrenechea,Barrenechea,Barrenechea,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1003,Lewis Dobbin,Dobbin,Dobbin,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
164,Ben Broggio,Broggio,Broggio,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
985,Leander Dendoncker,Dendoncker,Dendoncker,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1766,Jamaldeen Jimoh-Aloba,Jimoh-Aloba,Jimoh-Aloba,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
911,Kadan Young,Young,K. Young,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1767,Zépiqueno Redmond,Redmond,Z. Redmond,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
700,Jadon Sancho,Sancho,Sancho,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
738,James Wright,Wright,J. Wright,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
433,Douglas Luiz Soares de Paulo,Douglas Luiz,Douglas Luiz,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1483,Sam Proctor,Proctor,Proctor,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1647,Travis Patterson,Patterson,T. Patterson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1771,Ronnie Hollingshead,Hollingshead,Hollingshead,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1772,Leon Routh,Leon Routh,Leon Routh,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1773,TJ Carroll,Carroll,T. Carroll,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1775,Max Weiß,Weiss,Weiss,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1776,Etienne Green,Green,Green,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1777,Václav Hladký,Hladký,Hladký,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
320,Connor Roberts,Roberts,C. Roberts,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
979,Kyle Walker,Walker,Walker,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
598,Hannes Delcroix,Delcroix,Delcroix,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1336,Owen Dodgson,Dodgson,Dodgson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
626,Hjalmar Ekdal,Ekdal,Ekdal,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1188,Maxime Estève,Estève,Estève,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1778,Quilindschy Hartman,Hartman,Hartman,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
161,Bashir Humphreys,Humphreys,B. Humphreys,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
838,Jordan Beyer,Jordan,Jordan,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1779,Lucas Pires Silva,Lucas Pires,Lucas Pires,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1780,Shurandy Sambo,Sambo,Sambo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1781,Oliver Sonne,Sonne,Sonne,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
151,Axel Tuanzebe,Tuanzebe,Tuanzebe,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
812,Joe Worrall,Worrall,Worrall,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1083,Manuel Benson Hedilazio,Benson,M. Hedilazio,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
691,Jacob Bruun Larsen,Bruun Larsen,Bruun Larsen,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
472,Enock Agyei,Boateng,Boateng,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
373,Darko Churlinov,Churlinov,Churlinov,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
862,Josh Cullen,Cullen,Cullen,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1782,Marcus Edwards,Edwards,M. Edwards,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
599,Hannibal Mejbri,Hannibal,Hannibal,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1031,Luca Koleosho,Koleosho,Koleosho,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1783,Josh Laurent,Laurent,Laurent,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
8,Aaron Ramsey,A.Ramsey,A.Ramsey,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1785,Oluwaseun Adewumi,Adewumi,Adewumi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1786,Jaydon Banel,Banel,Banel,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1217,Mike Trésor Ndayishimiye,Trésor,Trésor,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1747,Zeki Amdouni,Amdouni,Amdouni,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1060,Lyle Foster,Foster,L. Foster,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
141,Ashley Barnes,Barnes,A. Barnes,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1206,Michael Obafemi,Obafemi,Obafemi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1788,James Ward-Prowse,Ward-Prowse,J. Ward-Prowse,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
998,Lesley Ugochukwu,Ugochukwu,Ugochukwu,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
133,Armando Broja,Broja,Broja,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1790,Oliver Pimlott,Pimlott,Pimlott,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1791,George Brierley,Brierley,G. Brierley,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1792,Kian McMahon-Brown,McMahon-Brown,McMahon-Brown,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_90-110.png
1295,Norberto Murara Neto,Neto,N. Neto,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
238,Callan McKenna,McKenna,C. McKenna,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
56,Alex Paulsen,Paulsen,Paulsen,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
647,Illia Zabarnyi,Zabarnyi,Zabarnyi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1129,Matai Akinmboni,Akinmboni,Akinmboni,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1335,Owen Bevan,Bevan,Bevan,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
292,Chris Mepham,Mepham,Mepham,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1373,Philip Billing,Philip,Philip,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1043,Luis Sinisterra Lucumí,Sinisterra,Sinisterra,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1438,Romain Faivre,Faivre,Faivre,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
595,Hamed Traorè,H.Traorè,H.Traorè,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
427,Dominic Sadi,Sadi,Sadi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1794,Zain Silcott-Duberry,Silcott-Duberry,Silcott-Duberry,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
182,Ben Winterburn,Winterburn,Winterburn,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1795,Daniel Adu-Adjei,Adu-Adjei,D. Adu-Adjei,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1799,Remy Rees-Dottin,Rees-Dottin,Rees-Dottin,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1801,Álex Jiménez Sánchez,A.Jimenez,A.Jimenez,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1803,Malcom DaCosta,DaCosta,DaCosta,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1804,Charlie Stevens,Stevens,C. Stevens,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1806,Christos Mandas,Mandas,Mandas,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
455,Ellery Balcombe,Balcombe,Balcombe,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1164,Matthew Cox,Cox,Cox,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
893,Julian Eyestone,Eyestone,Eyestone,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1070,Mads Roerslev Rasmussen,Roerslev,Roerslev,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
186,Benjamin Arthur,Arthur,B. Arthur,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
189,Benjamin Fredrick,Fredrick,Fredrick,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
763,Jayden Meghoma,Meghoma,Meghoma,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
589,Gustavo Nunes Fernandes Gomes,Nunes,Nunes,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1809,Romelle Donovan,Donovan,Donovan,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1736,Yunus Emre Konak,Konak,Konak,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1348,Paris Maghoma,Maghoma,Maghoma,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1810,Myles Peart-Harris,Peart-Harris,M. Peart-Harris,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1468,Ryan Trevitt,Trevitt,Trevitt,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
667,Iwan Morgan,Morgan,I. Morgan,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1812,Luka Bentt,Bentt,Bentt,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1813,Ollie Shield,Shield,Shield,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1814,Joshua Stephenson,Stephenson,Stephenson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1815,Conor McManus,McManus,McManus,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1816,Riley Owen,Owen,Owen,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_94-110.png
1634,Tom McGill,McGill,T. McGill,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1368,Pervis Estupiñán Tenorio,Estupiñan,Estupiñan,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1580,Tariq Lamptey,Lamptey,Lamptey,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
887,Joël Veltman,Veltman,Veltman,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
23,Adam Webster,Webster,Webster,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
449,Eiran Cashin,Cashin,Cashin,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
695,Jacob Slater,Slater,J. Slater,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
281,Charlie Tasker,Tasker,Tasker,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1543,Solly March,March,S. March,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
214,Brajan Gruda,Gruda,Gruda,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
1821,Abdallah Sima,Sima,Sima,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
728,James Milner,Milner,Milner,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
781,Jeremy Sarmiento Morante,Sarmiento,Sarmiento,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
802,Joe Knight,Knight,J. Knight,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
32,Adrian Mazilu,Mazilu,Mazilu,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
96,Andrew Moran,Moran,Moran,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
543,Freddie Simmonds,Simmonds,Simmonds,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_36-110.png
554,Gabriel Słonina,Slonina,Slonina,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1087,Marc Cucurella Saseta,Cucurella,Cucurella,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
308,Christopher Nkunku,Nkunku,Nkunku,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1832,Kendry Páez Andrade,Paez,Paez,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1834,Landon Emenalo,Emenalo,Emenalo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1835,Max Merrick,Merrick,Merrick,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1836,Teddy Sharman-Lowe,Sharman-Lowe,T. Sharman-Lowe,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1837,Jesse Derry,Derry,Derry,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1838,Mathis Eboué,Eboué,Eboué,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1839,Ryan Kavuma-McQueen,Kavuma-McQueen,Kavuma-McQueen,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_8-110.png
1266,Nathaniel Clyne,Clyne,Clyne,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1419,Rob Holding,Holding,Holding,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
233,Caleb Kporha,Kporha,Kporha,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
140,Asher Agbinone,Agbinone,Agbinone,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1250,Naouirou Ahamada,Ahamada,Ahamada,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1077,Malcolm Ebiowei,Ebiowei,Ebiowei,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
384,David Ozoh,Ozoh,Ozoh,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
912,Kaden Rodney,Rodney,Rodney,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1842,Franco Umeh-Chibueze,Umeh,Umeh,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1302,Odsonne Édouard,Édouard,Édouard,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1740,Zach Marsh,Marsh,Z. Marsh,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1849,Dean Benamar,Benamar,Benamar,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1850,Ben Casey,Casey,B. Casey,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1851,George King,King,G. King,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
1852,Danny Imray,Imray,Imray,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_31-110.png
613,Harry Tyrer,Tyrer,Tyrer,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1570,Séamus Coleman,Coleman,Coleman,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1443,Roman Dixon,Dixon,Dixon,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1398,Reece Welch,Welch,Welch,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
641,Idrissa Gana Gueye,Gana,Gana,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
239,Callum Bates,Bates,Bates,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
316,Coby Ebere,Ebere,Ebere,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
653,Isaac Heath,Heath,Heath,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
777,Jenson Metcalfe,Metcalfe,Metcalfe,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1735,Youssef Ramalho Chermiti,Y.Chermiti,Y.Chermiti,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1120,Martin Sherif,Sherif,Sherif,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1659,Tyler Onyango,Onyango,Onyango,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
453,Elijah Campbell,Campbell,E. Campbell,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1856,Braiden Graham,Graham,Graham,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_11-110.png
1491,Samuel Amissah,Amissah,S. Amissah,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
94,Andreas Hoelgebaum Pereira,Andreas,Andreas,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1117,Martial Godo,Godo,Godo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1052,Luke Harris,Harris,L. Harris,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1393,Raúl Jiménez Rodríguez,Raúl,Raúl,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1858,Samuel Chukwueze,Chukwueze,Chukwueze,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1861,Seth Ridgeon,Ridgeon,Ridgeon,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_54-110.png
1477,Sam Byram,Byram,Byram,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_2-110.png
1867,Isaac Schmidt,Schmidt,Schmidt,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_2-110.png
1480,Sam Greenwood,Greenwood,S. Greenwood,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_2-110.png
1869,Largie Ramazani,Ramazani,Ramazani,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_2-110.png
1871,Charlie Crew,Crew,Crew,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_2-110.png
1351,Patrick Bamford,Bamford,Bamford,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_2-110.png
1878,Harry Gray,Gray,H. Gray,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_2-110.png
1879,Sam Chambers,Chambers,S. Chambers,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_2-110.png
1881,Rhys Chadwick,Chadwick,Chadwick,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_2-110.png
1884,Ármin Pécsi,Pécsi,Pécsi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_14-110.png
640,Ibrahima Konaté,Konaté,Konaté,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_14-110.png
966,Konstantinos Tsimikas,Tsimikas,K. Tsimikas,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_14-110.png
85,Amara Nallo,Nallo,Nallo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_14-110.png
1410,Rhys Williams,R.Williams,R.Williams,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_14-110.png
1230,Mohamed Salah,M.Salah,M.Salah,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_14-110.png
1041,Luis Díaz Marulanda,Luis Díaz,Luis Díaz,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_14-110.png
1658,Tyler Morton,Morton,Morton,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_14-110.png
377,Darwin Núñez Ribeiro,Darwin,Darwin,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_14-110.png
1891,Kieran Morrison,Morrison,Morrison,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_14-110.png
1893,Will Wright,Wright,W. Wright,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_14-110.png
1894,Talla Ndiaye,Ndiaye,T. Ndiaye,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_14-110.png
443,Ederson Santana de Moraes,Ederson M.,Ederson M.,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_43-110.png
1082,Manuel Akanji,Akanji,Akanji,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_43-110.png
1252,Nathan Aké,Aké,Aké,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_43-110.png
825,John Stones,Stones,Stones,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_43-110.png
195,Bernardo Mota Veiga de Carvalho e Silva,Bernardo,B. Silva,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_43-110.png
1896,İlkay Gündoğan,Gündoğan,Gündoğan,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_43-110.png
1898,Sverre Nypan,Nypan,Nypan,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_43-110.png
1901,Stephen Mfuni,Mfuni,Mfuni,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_43-110.png
1903,Charlie Gray,Gray,C. Gray,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_43-110.png
1904,Reigan Heskey,Heskey,Heskey,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_43-110.png
104,André Onana,Onana,A. Onana,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_1-110.png
459,Elyh Harrison,Harrison,E. Harrison,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_1-110.png
401,Dermot Mee,Mee,D. Mee,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_1-110.png
1906,Diego León Blanco,D.Leon,D.Leon,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_1-110.png
1661,Tyrell Malacia,Malacia,Malacia,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_1-110.png
125,Antony dos Santos,Antony,Antony,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_1-110.png
259,Carlos Henrique Casimiro,Casemiro,Casemiro,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_1-110.png
759,Jayce Fitzgerald,Fitzgerald,Fitzgerald,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_1-110.png
1572,Sékou Koné,Kone,Kone,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_1-110.png
679,Jack Moorhouse,Moorhouse,Moorhouse,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_1-110.png
1390,Rasmus Højlund,Højlund,Højlund,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_1-110.png
490,Ethan Wheatley,Wheatley,Wheatley,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_1-110.png
579,Godwill Kukonki,Kukonki,Kukonki,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_1-110.png
1912,Jim Thwaites,Thwaites,Thwaites,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_1-110.png
1303,Odysseas Vlachodimos,Odysseas,Odysseas,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_4-110.png
957,Kieran Trippier,Trippier,Trippier,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_4-110.png
462,Emil Krafth,Krafth,Krafth,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_4-110.png
713,Jamaal Lascelles,Lascelles,Lascelles,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_4-110.png
601,Harrison Ashby,Ashby,Ashby,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_4-110.png
1224,Miodrag Pivaš,Pivas,Pivas,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_4-110.png
118,Anthony Gordon,Gordon,A. Gordon,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_4-110.png
1913,Antoñito Cordero Campillo,Antoñito C.,Antoñito C.,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_4-110.png
652,Isaac Hayden,Hayden,Hayden,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_4-110.png
557,Garang Kuol,Kuol,Kuol,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_4-110.png
808,Joe White,White,J. White,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_4-110.png
7,Aaron Ramsdale,Ramsdale,Ramsdale,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_4-110.png
1915,Seung-Soo Park,Seung soo,Seung soo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_4-110.png
824,John Ruddy,Ruddy,Ruddy,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_4-110.png
1918,Sam Alabi,Alabi,Alabi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_4-110.png
1308,Oleksandr Zinchenko,Zinchenko,Zinchenko,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_17-110.png
