match_id,gw_id,player_id,team_id,position_id,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,total_points,transfers_in,transfers_out,now_cost,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,selected_by_percent
20231823,202333,1414,23,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,270.0,49846.0,68.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230709,202333,1294,9,4,0,0,-3,0,0.8,6,0,5.6,0.2,90,0,0,0,0,0,55.0,2,625.0,1674.0,57.0,0,0.0,1.23,1.23,2.96,1.0,,,,,
20231615,202333,822,15,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,169.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230421,202333,760,21,2,0,0,6,0,0.5,1,0,3.0,7.0,75,0,0,0,0,0,22.0,2,5952.0,902.0,45.0,0,0.0,0.16,0.16,0.66,1.0,,,,,
20230605,202333,753,5,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2234.0,4927.0,41.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231823,202333,1275,18,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,167.0,3321.0,53.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230102,202333,914,1,3,0,0,1,0,20.2,2,0,8.8,11.8,90,0,0,0,0,0,56.0,1,223634.0,13231.0,74.0,1,0.29,0.48,0.19,1.13,1.0,,,,,
20230102,202333,1693,2,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20232610,202333,1682,26,2,0,0,9,0,1.9,1,0,1.4,3.8,68,0,0,0,0,0,8.0,2,5761.0,12657.0,46.0,0,0.01,0.08,0.07,1.93,1.0,,,,,
20230317,202333,1107,17,3,0,0,4,0,27.0,2,0,4.4,2.0,90,0,0,0,0,0,15.0,2,2152.0,28527.0,84.0,0,0.04,0.16,0.12,1.75,1.0,,,,,
20232027,202333,1008,20,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230605,202333,492,5,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,65.0,18505.0,57.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230605,202333,1634,5,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,184.0,237.0,39.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231823,202333,1737,23,3,0,0,4,0,2.4,3,0,1.0,8.0,56,0,0,0,0,0,0.0,0,227.0,313.0,50.0,1,0.01,0.01,0.0,2.47,1.0,,,,,
20230709,202333,10,9,3,0,0,6,0,4.4,6,0,1.0,3.6,90,0,0,0,0,0,2.0,2,2237.0,4165.0,55.0,0,0.02,0.02,0.0,2.96,1.0,,,,,
20230317,202333,471,3,4,0,0,0,0,0.3,0,0,0.3,0.0,14,0,0,0,0,0,4.0,1,233.0,355.0,50.0,0,0.0,0.1,0.1,0.02,0.0,,,,,
20231615,202333,443,16,1,0,0,14,0,0.0,1,0,1.3,13.4,90,0,0,0,0,1,0.0,2,26746.0,17244.0,55.0,0,0.0,0.0,0.0,0.49,1.0,,,,,
20230102,202333,1236,2,3,0,0,3,1,7.6,0,0,1.7,7.0,90,0,0,0,0,0,2.0,2,529.0,212.0,50.0,1,0.03,0.08,0.05,1.62,1.0,,,,,
20231408,202333,1677,14,2,0,0,11,0,6.0,1,0,5.3,21.8,90,0,0,0,0,0,25.0,2,91524.0,47081.0,66.0,0,0.07,0.22,0.15,1.87,1.0,,,,,
20232027,202333,1713,20,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,29.0,929.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20232610,202333,1231,26,3,0,0,15,0,36.3,2,0,7.2,16.6,90,0,0,0,0,0,19.0,2,41400.0,31222.0,68.0,0,0.2,0.38,0.18,3.29,1.0,,,,,
20230317,202333,1512,17,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1350.0,16226.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20232027,202333,97,20,2,0,0,12,0,1.3,2,0,2.3,9.6,90,0,0,0,0,0,12.0,1,65.0,81.0,45.0,0,0.01,0.15,0.14,1.07,1.0,,,,,
20230421,202333,199,21,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,195.0,99.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230102,202333,916,2,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,111.0,76.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231615,202333,1417,16,2,0,0,19,0,41.3,1,0,7.1,13.2,90,0,0,0,0,0,16.0,2,77016.0,2518.0,42.0,0,0.13,0.13,0.0,0.49,1.0,,,,,
20230317,202333,44,17,3,1,0,10,0,1.7,2,0,1.6,0.0,45,0,0,0,0,0,15.0,4,207505.0,25303.0,50.0,0,0.02,0.06,0.04,1.27,1.0,,,,,
20232027,202333,770,27,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3.0,42.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230709,202333,768,9,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,3.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230709,202333,1319,7,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,21.0,12.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230709,202333,1003,9,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,4.0,110.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230709,202333,777,9,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3.0,8.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231615,202333,1418,16,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,7.0,75.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20232027,202333,1152,27,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,112.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230421,202333,148,21,2,0,0,7,0,15.8,2,0,3.1,7.6,90,0,0,0,0,0,8.0,1,6385.0,3658.0,39.0,0,0.05,0.05,0.0,1.02,1.0,,,,,
20231823,202333,118,18,3,2,3,53,1,112.8,0,1,22.3,84.6,90,0,0,0,0,0,26.0,17,89535.0,51901.0,60.0,0,0.78,1.4,0.62,0.73,1.0,,,,,
20232027,202333,468,20,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,38.0,48.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231408,202333,1266,8,2,0,0,20,1,0.1,0,0,1.6,15.8,76,0,0,0,0,0,0.0,6,75.0,122.0,43.0,0,0.0,0.0,0.0,2.31,1.0,,,,,
20231408,202333,1602,14,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,11.0,29.0,47.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230421,202333,1309,21,3,0,0,11,0,3.5,2,0,1.1,5.2,90,1,0,0,0,0,2.0,0,222.0,36.0,45.0,0,0.02,0.02,0.0,1.02,1.0,,,,,
20230421,202333,485,4,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,46.0,26.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231823,202333,1617,23,4,0,0,4,0,14.3,4,0,5.6,4.2,90,0,0,0,0,0,37.0,2,10094.0,15251.0,63.0,0,0.03,0.48,0.45,2.86,1.0,,,,,
20231615,202333,1462,15,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,51.0,42.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231615,202333,30,15,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,17.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20232610,202333,447,26,3,0,0,10,0,15.3,2,0,3.7,19.4,90,0,0,0,0,0,2.0,2,202.0,220.0,50.0,0,0.03,0.03,0.0,3.29,1.0,,,,,
20230102,202333,709,1,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2031.0,39230.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230317,202333,1020,3,2,0,0,5,0,26.8,1,0,4.1,8.2,51,0,0,0,0,0,6.0,1,1296.0,595.0,45.0,0,0.09,0.09,0.0,0.87,0.0,,,,,
20230709,202333,1678,9,2,0,0,5,0,4.8,6,0,1.6,5.6,90,0,0,0,0,0,6.0,-1,49395.0,17005.0,46.0,0,0.01,0.03,0.02,2.96,1.0,,,,,
20231615,202333,38,15,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,6.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231823,202333,460,23,2,0,0,10,0,7.1,2,0,1.5,5.6,41,0,0,0,0,0,2.0,0,153.0,867.0,43.0,0,0.06,0.06,0.0,1.0,0.0,,,,,
20230605,202333,887,5,2,0,0,13,0,1.6,1,0,1.1,9.8,90,0,0,0,0,0,0.0,1,1033.0,515.0,43.0,1,0.01,0.01,0.0,1.7,1.0,,,,,
20231823,202333,1214,18,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,45.0,10330.0,60.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230605,202333,208,6,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,5.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231823,202333,1723,23,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,41.0,19.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230421,202333,277,4,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,215.0,39.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231408,202333,1049,14,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,17.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231823,202333,45,23,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,24.0,54.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230709,202333,942,7,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,33.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230317,202333,1115,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,161.0,80.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230709,202333,993,7,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,7.0,7.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20232027,202333,1582,27,3,0,0,3,0,0.1,0,0,0.0,0.0,2,0,0,0,0,0,0.0,1,11.0,17.0,44.0,0,0.0,0.0,0.0,0.02,0.0,,,,,
20230102,202333,1483,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,92.0,59.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231823,202333,585,23,1,0,0,9,0,0.0,4,0,1.3,12.8,90,0,0,0,0,1,0.0,0,11845.0,28863.0,53.0,0,0.0,0.0,0.0,2.86,1.0,,,,,
20231823,202333,652,18,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,8.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230605,202333,1217,6,3,0,0,3,0,0.5,0,0,0.2,1.0,4,0,0,0,0,0,0.0,1,35.0,77.0,53.0,0,0.0,0.0,0.0,0.1,0.0,,,,,
20231823,202333,713,18,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3762.0,36871.0,38.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231408,202333,98,14,2,0,0,16,0,70.2,1,0,10.3,27.0,90,0,0,0,0,0,6.0,2,43251.0,4925.0,64.0,0,0.26,0.26,0.0,1.87,1.0,,,,,
20231823,202333,574,23,3,0,0,6,0,3.3,1,0,0.7,3.6,9,0,0,0,0,0,0.0,1,60.0,91.0,48.0,0,0.02,0.02,0.0,0.17,0.0,,,,,
20231408,202333,774,8,3,0,0,3,0,0.1,0,0,0.0,0.2,13,0,0,0,0,0,0.0,1,108.0,115.0,48.0,0,0.0,0.0,0.0,0.57,0.0,,,,,
20232610,202333,47,10,3,1,0,15,1,32.8,0,0,8.3,23.2,73,0,0,0,0,0,27.0,6,695.0,8109.0,53.0,0,0.75,1.02,0.27,0.91,1.0,,,,,
20232027,202333,525,27,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,216.0,77.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231408,202333,318,14,4,0,0,17,0,41.2,0,0,6.3,17.8,24,0,0,0,0,0,4.0,1,3575.0,7573.0,71.0,0,0.41,0.41,0.0,0.57,0.0,,,,,
20230709,202333,1279,7,4,2,2,48,1,21.7,0,1,12.1,58.0,87,0,0,0,0,0,41.0,14,11836.0,30021.0,68.0,0,0.08,0.53,0.45,1.38,1.0,,,,,
20232610,202333,1289,26,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,14.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230605,202333,20,5,3,0,0,2,0,15.8,0,0,2.3,3.6,13,0,0,0,0,0,4.0,1,85.0,72.0,49.0,0,0.05,0.05,0.0,0.04,0.0,,,,,
20232027,202333,628,27,2,0,0,4,0,4.7,0,0,1.3,8.6,31,0,0,0,0,0,0.0,1,190.0,93.0,44.0,0,0.0,0.0,0.0,0.37,0.0,,,,,
20232610,202333,80,26,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1783.0,269713.0,42.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231408,202333,75,14,1,0,0,20,0,0.3,1,0,2.7,26.2,90,0,0,0,0,3,0.0,3,1843.0,21930.0,57.0,0,0.0,0.0,0.0,1.87,1.0,,,,,
20231823,202333,1347,23,3,0,0,5,0,4.8,1,0,0.9,4.2,33,0,0,0,0,0,0.0,1,3598.0,7193.0,44.0,0,0.03,0.03,0.0,0.39,0.0,,,,,
20231615,202333,131,15,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,23.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20232027,202333,1155,27,2,0,0,3,0,1.9,2,0,0.7,2.8,58,0,0,0,0,0,2.0,0,1208.0,529.0,43.0,0,0.02,0.02,0.0,1.53,1.0,,,,,
20232027,202333,581,27,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,4.0,54.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230709,202333,458,9,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,4.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20232027,202333,828,27,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,15.0,43.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20232027,202333,1575,20,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,48.0,5687.0,63.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230421,202333,1070,4,2,0,0,19,1,15.1,0,0,4.0,24.4,90,0,0,0,0,0,0.0,5,7769.0,3054.0,44.0,1,0.09,0.09,0.0,0.84,1.0,,,,,
20232610,202333,247,10,2,0,1,29,1,0.3,0,0,2.9,28.8,90,0,0,0,0,0,0.0,7,618.0,3648.0,44.0,0,0.0,0.0,0.0,0.93,1.0,,,,,
20232610,202333,737,26,3,0,0,16,0,45.1,1,0,7.0,13.4,68,0,0,0,0,0,11.0,2,31706.0,13102.0,58.0,0,0.2,0.28,0.08,1.93,1.0,,,,,
20231408,202333,966,14,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,404.0,5337.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230605,202333,1074,5,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,25.0,48.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230709,202333,636,7,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,23.0,51.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231408,202333,1463,14,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,107.0,174.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230317,202333,1541,17,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,81.0,94.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230421,202333,1183,21,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,10.0,22.0,43.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231408,202333,809,8,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,292.0,695.0,39.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230709,202333,1606,9,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,7.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230317,202333,599,17,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,105.0,43.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230102,202333,209,2,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,13.0,70.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230709,202333,99,7,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,101.0,42.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231823,202333,1022,18,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,312.0,309.0,39.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230605,202333,873,5,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,19.0,22.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230605,202333,160,5,1,0,0,15,0,0.0,1,0,1.3,13.4,90,0,0,0,0,2,0.0,2,18026.0,2319.0,44.0,0,0.0,0.0,0.0,1.7,1.0,,,,,
20231615,202333,1574,15,3,0,0,10,0,0.3,5,0,0.7,7.0,90,0,0,0,0,0,0.0,2,1191.0,4043.0,46.0,0,0.0,0.0,0.0,4.26,1.0,,,,,
20230102,202333,1237,2,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,2.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20232610,202333,196,10,1,0,2,34,1,0.0,0,0,3.4,34.4,90,0,0,0,0,4,0.0,9,12072.0,42989.0,48.0,0,0.0,0.0,0.0,0.93,1.0,,,,,
20230421,202333,863,4,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,9.0,23.0,47.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20232027,202333,859,20,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230709,202333,161,7,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,1.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230102,202333,1308,1,2,0,0,17,0,16.6,2,0,3.3,12.0,86,0,0,0,0,0,4.0,1,31029.0,7551.0,50.0,0,0.03,0.1,0.07,1.13,1.0,,,,,
20232610,202333,1662,10,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,12.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231823,202333,245,18,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,115.0,1571.0,78.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231823,202333,78,18,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,3.0,60.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20232610,202333,1009,26,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,8.0,4.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230605,202333,597,6,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,9.0,13.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230605,202333,1747,6,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,464.0,1291.0,52.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230605,202333,1558,5,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,11.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230605,202333,907,6,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,16.0,37.0,48.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231615,202333,1615,15,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,126.0,78.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230102,202333,934,2,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,20.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230317,202333,225,17,3,0,3,48,0,15.5,2,2,13.0,79.0,90,0,0,0,0,0,35.0,15,77745.0,8843.0,82.0,0,0.07,1.03,0.96,1.75,1.0,,,,,
20230317,202333,595,3,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,5.0,47.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230605,202333,781,5,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231615,202333,662,15,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,332.0,12475.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20232027,202333,1484,20,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,30.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231615,202333,1395,15,2,0,0,9,0,0.0,5,0,2.0,20.4,90,0,0,0,0,0,0.0,0,1782.0,1144.0,40.0,0,0.0,0.0,0.0,4.26,1.0,,,,,
20231408,202333,784,8,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2.0,25.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230102,202333,315,2,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,164.0,3364.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230102,202333,551,1,4,0,0,8,1,14.3,0,0,5.5,11.2,78,0,0,0,0,0,29.0,2,7947.0,7917.0,77.0,0,0.58,0.82,0.24,0.4,1.0,,,,,
20230605,202333,598,6,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,139.0,103.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230605,202333,372,6,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,293.0,7876.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231823,202333,478,23,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,203.0,42.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231408,202333,915,14,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,22.0,23.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231408,202333,816,8,2,0,0,4,0,0.0,0,0,0.5,5.0,13,0,0,0,0,0,0.0,1,517.0,510.0,45.0,0,0.0,0.0,0.0,0.57,0.0,,,,,
20231823,202333,616,18,3,0,0,13,1,36.6,0,0,6.0,6.0,87,0,0,0,0,0,17.0,3,6965.0,14479.0,62.0,0,0.19,0.34,0.15,0.73,1.0,,,,,
20230709,202333,272,7,3,0,0,3,0,1.2,0,0,0.2,0.4,10,0,0,0,0,0,0.0,1,35.0,25.0,45.0,0,0.0,0.0,0.0,0.04,0.0,,,,,
20231615,202333,1134,16,3,0,2,44,0,52.3,1,1,14.7,53.4,90,0,0,0,0,0,41.0,9,453.0,270.0,46.0,0,0.21,0.59,0.38,0.49,1.0,,,,,
20231408,202333,761,14,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,335.0,347.0,43.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230709,202333,145,9,2,0,0,0,0,10.8,6,0,1.4,0.0,90,0,0,0,0,0,4.0,-2,2742.0,1144.0,44.0,1,0.01,0.01,0.0,2.96,1.0,,,,,
20232610,202333,3,26,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,389.0,452.0,42.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230421,202333,1524,4,2,0,2,27,1,40.8,0,0,7.5,28.0,90,0,0,0,0,0,6.0,8,84118.0,3017.0,44.0,0,0.14,0.22,0.08,0.84,1.0,,,,,
20232027,202333,1235,20,3,0,0,27,0,9.7,2,1,7.5,42.0,90,0,0,0,0,0,23.0,6,9157.0,18516.0,57.0,1,0.27,0.37,0.1,1.07,1.0,,,,,
20230317,202333,1389,17,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,132.0,5839.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20230605,202333,642,5,2,0,0,16,0,11.8,1,0,2.9,17.2,77,0,0,0,0,0,0.0,2,179.0,186.0,43.0,0,0.01,0.01,0.0,1.63,0.0,,,,,
20230317,202333,218,17,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,26.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20231823,202333,629,23,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,284.0,47.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
