match_id,player_id,team_id,position_id,gw_id,was_home,total_shots,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,chances_created,final_third_passes,accurate_crosses,accurate_long_balls,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,aerial_duels_won,was_fouled,fouls_committed,saves,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,high_claim,offsides,xgot,start_min,finish_min,team_goals_conceded,penalties_scored
20251701,1056,17,2,202501,1,0,0,0,0,0,63,44,1.0,6,0,5,0,5,0,1,0,1,6,2,3,3,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,1,0
20251701,230,1,3,202501,0,1,0,3,0,2,40,15,1.0,0,1,0,0,2,0,0,0,1,6,11,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20252004,295,20,4,202501,1,2,2,1,0,4,16,9,0.0,2,0,0,0,2,0,0,0,1,2,4,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1.55,0,0,1,0
20252004,1235,20,3,202501,1,3,0,2,1,5,73,43,3.0,7,2,1,0,2,1,0,0,0,6,4,4,2,2,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,1,0
20252004,456,20,3,202501,1,3,1,0,1,4,95,66,1.0,12,0,5,1,8,0,0,0,3,7,8,4,3,2,0,0,0.0,0.0,0,0,0,0,0,0.15,0,90,1,0
20252004,1306,20,2,202501,1,0,0,1,0,1,75,29,1.0,6,1,1,2,8,0,7,5,0,8,9,4,4,1,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20252004,240,20,3,202501,1,1,1,2,0,2,52,34,2.0,0,1,0,0,0,0,0,0,0,4,4,4,0,2,0,0,0.0,0.0,0,0,0,0,0,0.04,0,90,1,0
20252004,1287,20,2,202501,1,0,0,0,0,0,35,20,0.0,4,0,3,2,2,1,4,1,0,3,2,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251701,391,1,3,202501,0,3,0,0,0,1,32,20,0.0,2,0,1,0,3,1,0,0,0,0,3,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20251701,1907,17,4,202501,1,2,0,0,0,4,7,4,2.0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251701,902,1,2,202501,0,0,0,0,0,0,18,2,0.0,2,0,0,0,1,0,1,1,0,3,6,3,0,1,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20252004,1729,4,3,202501,0,1,1,0,0,0,39,24,1.0,4,0,1,0,9,0,0,0,1,1,6,0,1,0,3,0,0.0,0.0,0,0,0,0,0,0.16,0,90,3,0
20252004,255,4,1,202501,0,0,0,0,0,0,48,17,0.0,9,0,6,0,14,0,4,0,0,0,1,0,0,0,0,2,2.43,-0.57,1,17,6,0,0,0.0,0,90,3,0
20252004,1469,20,3,202501,1,0,0,1,0,0,9,5,0.0,0,0,0,1,3,0,1,1,0,4,1,2,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20250510,1157,5,3,202501,1,1,1,0,0,5,36,17,3.0,3,3,0,0,0,0,0,0,2,3,4,3,0,0,1,0,0.0,0.0,0,0,0,0,0,0.75,0,0,0,1
20250510,846,10,2,202501,0,0,0,0,0,2,60,50,0.0,2,0,1,0,4,0,2,1,1,2,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,1,0
20250510,247,10,2,202501,0,0,0,1,0,0,79,43,0.0,9,0,3,0,4,0,2,2,1,6,6,4,2,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20250510,1435,10,4,202501,0,1,1,0,0,1,7,0,0.0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0.5,0,90,1,0
20250510,47,10,3,202501,0,1,0,1,0,0,37,18,3.0,3,2,2,0,2,0,0,0,0,2,3,2,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,1,0
20250510,865,10,3,202501,0,1,1,0,0,6,39,22,1.0,3,0,0,0,6,0,0,0,0,5,4,5,0,2,0,0,0.0,0.0,0,0,0,0,0,0.23,0,0,1,0
20250510,614,10,3,202501,0,1,0,1,0,4,32,14,0.0,5,1,3,0,4,0,1,0,0,5,2,5,0,3,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20250510,1725,5,3,202501,1,1,0,2,0,5,31,11,0.0,0,0,0,1,3,0,0,0,0,3,2,3,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20250510,408,5,3,202501,1,1,1,0,0,0,15,6,1.0,0,0,0,1,2,0,0,0,0,3,3,2,1,1,2,0,0.0,0.0,0,0,0,0,0,0.04,0,90,1,0
20250510,571,5,3,202501,1,2,1,0,0,3,22,2,0.0,1,0,0,0,1,0,0,0,0,4,6,3,1,2,2,0,0.0,0.0,0,0,0,0,0,0.2,0,0,0,0
20251701,552,1,3,202501,0,1,1,0,0,3,14,3,1.0,1,0,0,0,3,0,0,0,0,2,2,2,0,1,0,0,0.0,0.0,0,0,0,0,0,0.02,0,0,0,0
20251701,413,17,2,202501,1,0,0,0,0,1,25,14,1.0,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,1,0.0,0,0,1,0
20251701,229,17,3,202501,1,5,2,1,0,6,54,24,1.0,1,1,1,0,5,0,1,0,0,4,5,4,0,3,1,0,0.0,0.0,0,0,0,0,0,0.45,0,90,1,0
20250708,389,8,1,202501,0,0,0,0,0,0,34,20,1.0,5,0,8,0,5,0,2,0,0,0,0,0,0,0,0,2,0.65,0.65,0,20,8,0,0,0.0,0,90,0,0
20251701,1218,1,3,202501,0,0,0,0,0,0,6,2,0.0,1,0,0,0,0,0,1,1,0,1,3,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20250708,1397,7,2,202501,1,0,0,0,0,0,95,64,3.0,14,2,5,4,6,0,2,1,0,3,3,2,1,1,2,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20250708,24,8,3,202501,0,0,0,2,0,0,32,16,2.0,8,0,3,0,4,1,1,1,4,3,8,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20250708,439,1,3,202501,0,6,2,2,0,1,42,16,0.0,4,0,1,0,5,0,1,0,0,4,5,4,0,1,2,0,0.0,0.0,0,0,0,0,0,0.07,0,0,0,0
20252004,1242,20,2,202501,1,0,0,1,0,0,61,40,0.0,18,0,3,1,6,0,4,1,0,5,1,2,3,2,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20252004,1176,20,1,202501,1,0,0,0,0,0,32,15,0.0,5,0,2,0,8,0,0,0,0,0,0,0,0,0,0,2,1.47,0.47,0,15,2,2,0,0.0,0,90,1,0
20252004,1923,20,3,202501,1,1,1,0,0,5,24,7,0.0,1,0,0,0,3,0,0,0,2,1,4,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0.69,0,0,1,0
20252004,1270,20,2,202501,1,0,0,0,0,1,66,34,2.0,7,1,0,2,2,1,1,0,1,4,6,4,0,2,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20252004,643,4,4,202501,0,2,1,1,0,2,24,12,1.0,0,0,0,0,0,0,1,1,0,4,9,2,2,0,3,0,0.0,0.0,0,0,0,0,0,0.78,0,90,3,1
20252004,638,20,3,202501,1,1,0,1,0,0,62,37,0.0,2,0,3,0,4,0,5,1,0,5,3,3,2,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20252004,885,20,3,202501,1,0,0,0,0,2,8,2,0.0,0,0,0,0,0,0,1,0,0,3,1,3,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20252004,1202,4,2,202501,0,0,0,2,0,0,53,30,2.0,4,0,1,1,2,0,2,1,0,4,1,4,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,3,0
20252004,1808,4,3,202501,0,0,0,0,0,0,19,8,0.0,3,0,0,0,2,0,0,0,0,5,1,3,2,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,0
20251701,1085,17,3,202501,1,1,0,0,0,0,22,17,1.0,6,0,1,0,1,0,0,0,0,0,3,0,0,0,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251701,1244,1,2,202501,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20251209,958,9,3,202501,0,0,0,1,0,1,46,24,1.0,1,3,0,0,2,0,2,1,0,5,2,5,0,2,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251209,644,9,3,202501,0,0,0,1,0,1,34,16,1.0,0,0,0,0,6,1,0,0,0,4,2,3,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251209,720,9,3,202501,0,1,0,0,0,0,72,46,0.0,6,0,2,1,2,1,2,0,1,2,3,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251209,1870,12,3,202501,1,2,0,0,0,3,58,42,2.0,7,0,2,1,5,0,0,0,1,2,5,2,0,2,1,0,0.0,0.0,0,0,0,0,0,0.0,0,4,0,0
20251701,385,1,1,202501,0,0,0,0,0,0,47,13,0.0,7,0,5,0,13,0,1,0,0,1,0,0,1,0,0,7,0.75,0.75,0,13,5,2,0,0.0,0,90,0,0
20251701,1412,1,2,202501,0,1,1,0,0,2,35,19,0.0,2,0,1,0,5,0,3,0,1,3,3,1,2,0,2,0,0.0,0.0,0,0,0,0,1,1.0,0,0,0,0
20251701,1121,1,3,202501,0,2,1,3,0,4,63,31,1.0,8,0,5,1,7,0,5,1,0,5,3,5,0,1,1,0,0.0,0.0,0,0,0,0,0,0.19,0,90,0,0
20251701,1708,1,2,202501,0,0,0,1,0,0,47,22,0.0,0,0,2,1,3,2,7,4,1,8,5,5,3,0,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20251701,191,1,2,202501,0,1,0,1,0,0,40,17,1.0,6,0,1,1,4,1,4,2,1,5,4,3,2,0,2,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20252826,1936,28,2,202501,1,4,2,0,0,4,49,21,0.0,7,0,3,0,4,4,9,7,0,10,3,4,6,4,0,0,0.0,0.0,0,0,0,0,0,0.78,0,90,0,0
20252826,1965,28,1,202501,1,0,0,0,0,0,35,11,0.0,3,0,4,0,10,0,3,0,0,2,0,0,2,0,0,4,0.37,0.37,0,11,4,1,0,0.0,0,90,0,0
20252826,1937,28,2,202501,1,0,0,1,0,1,60,26,1.0,9,1,2,1,3,0,3,2,1,8,5,4,4,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20252826,1954,28,3,202501,1,0,0,0,0,1,31,23,1.0,1,1,0,0,1,0,0,0,1,1,4,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,3,0,0
20252826,1966,28,2,202501,1,0,0,0,0,0,22,14,1.0,1,1,1,1,1,0,3,3,0,3,1,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20252826,1993,26,2,202501,0,0,0,3,0,4,97,55,1.0,6,2,1,1,6,0,1,1,0,5,1,5,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,3,0
20252826,1961,28,4,202501,1,2,1,0,0,4,14,1,1.0,0,0,0,0,0,0,0,0,1,3,6,2,1,2,0,0,0.0,0.0,0,0,0,0,0,0.46,0,0,0,0
20252826,1944,28,2,202501,1,0,0,0,0,0,63,32,0.0,12,0,1,2,3,0,4,1,0,3,2,3,0,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20252826,1960,28,4,202501,1,1,1,0,0,1,4,1,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.17,0,90,0,0
20252826,1953,28,3,202501,1,0,0,0,0,0,41,23,0.0,3,0,4,3,2,0,2,0,0,2,3,2,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20252826,583,28,3,202501,1,0,0,0,0,0,63,38,2.0,8,2,2,1,2,1,1,1,1,5,7,3,2,2,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20252826,752,26,4,202501,0,4,1,2,0,6,49,22,0.0,0,0,0,0,6,0,0,0,0,7,3,6,1,2,0,0,0.0,0.0,0,0,0,0,0,0.08,0,90,3,0
20252826,1945,28,2,202501,1,0,0,0,0,0,36,23,0.0,1,0,1,0,4,1,3,1,1,3,1,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20252826,1990,26,2,202501,0,3,1,1,0,2,54,27,2.0,2,1,1,0,3,0,3,3,0,5,4,2,3,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,3,0
20252826,1991,26,2,202501,0,0,0,0,0,0,84,66,1.0,8,1,3,0,2,0,6,6,0,5,2,3,2,0,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,3,0
20252826,1946,28,3,202501,1,2,1,0,1,2,32,15,0.0,2,0,0,0,3,0,2,0,0,1,3,1,0,0,1,0,0.0,0.0,0,0,0,0,0,0.23,0,90,0,0
20252826,1992,26,2,202501,0,0,0,0,0,0,81,62,0.0,11,0,3,2,2,0,3,1,0,4,2,4,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,0
20252826,1038,26,3,202501,0,0,0,0,0,2,78,53,0.0,15,0,2,0,5,0,0,0,0,8,8,3,5,2,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,3,0
20252826,1788,6,3,202501,0,0,0,0,0,1,56,43,1.0,7,0,1,0,2,0,0,0,0,2,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,0
20252826,1537,28,3,202501,1,1,0,0,1,2,33,14,1.0,0,0,0,0,2,0,0,0,1,1,8,1,0,0,2,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20252826,1641,26,3,202501,0,1,1,0,0,2,15,10,0.0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.13,0,90,3,0
20252826,1949,28,3,202501,1,0,0,0,0,0,13,8,0.0,0,0,0,1,2,0,1,0,1,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20252826,586,26,3,202501,0,1,0,0,0,0,42,28,0.0,4,0,0,0,4,0,0,0,1,1,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,0
20252826,1268,26,2,202501,0,0,0,1,0,0,78,61,0.0,12,0,5,0,4,1,1,1,0,2,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,3,0
20252826,245,26,4,202501,0,1,0,0,0,3,6,0,0.0,0,0,0,0,1,0,0,0,0,1,3,1,0,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,3,0
20252826,1068,26,1,202501,0,0,0,0,0,0,42,21,0.0,8,0,10,0,6,0,2,0,0,1,0,0,1,0,0,2,1.64,-1.36,0,21,10,1,0,0.0,0,90,3,0
20252826,1276,26,4,202501,0,2,1,0,0,8,36,15,1.0,2,0,0,0,0,0,0,0,0,3,16,0,3,0,5,0,0.0,0.0,0,0,0,0,0,0.15,0,90,3,0
20252826,109,26,3,202501,0,0,0,0,0,0,13,5,1.0,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,3,0
20252826,1952,28,3,202501,1,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3,90,0,0
20251403,122,16,3,202501,0,3,2,1,1,4,37,7,0.0,2,0,2,1,3,0,0,0,0,8,11,3,5,1,2,0,0.0,0.0,0,0,0,0,0,0.75,0,90,4,0
20251403,318,14,3,202501,1,3,2,2,0,7,57,21,3.0,2,1,1,0,6,0,1,1,0,12,11,6,6,3,1,0,0.0,0.0,0,0,0,0,0,0.55,0,90,2,0
20251403,1888,14,4,202501,1,4,2,1,1,4,33,14,2.0,1,0,1,0,0,0,1,1,0,5,6,1,4,0,1,0,0.0,0.0,0,0,0,0,0,0.66,0,0,2,0
20251403,1230,14,3,202501,1,3,2,1,0,9,50,18,2.0,3,1,3,0,9,1,0,0,0,2,3,2,0,1,0,0,0.0,0.0,0,0,0,0,0,0.71,0,90,2,0
20251403,1677,14,2,202501,1,2,1,0,1,4,100,63,0.0,9,0,3,2,4,1,17,14,0,13,1,1,12,0,0,0,0.0,0.0,0,0,0,0,0,0.05,0,90,2,0
20251403,1108,3,3,202501,0,2,1,3,1,8,65,27,1.0,5,0,2,1,10,0,6,2,0,8,5,7,1,1,0,0,0.0,0.0,0,0,0,0,0,0.07,0,90,4,0
20251403,65,14,3,202501,1,1,1,0,0,2,61,40,1.0,3,0,0,1,2,0,0,0,1,5,5,4,1,1,2,0,0.0,0.0,0,0,0,0,0,0.12,0,0,2,0
20251403,378,3,3,202501,0,2,0,2,0,6,34,12,3.0,2,2,0,0,5,0,0,0,4,4,7,4,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,0
20251403,470,14,3,202501,1,0,0,0,0,0,22,16,1.0,3,0,2,0,0,0,1,1,1,3,1,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251403,1885,14,2,202501,1,1,0,1,0,0,28,12,0.0,1,0,0,1,1,0,2,0,1,3,1,3,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,0
20251403,1886,14,3,202501,1,1,0,0,0,5,73,38,3.0,12,2,4,0,6,0,1,1,2,3,7,3,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,0
20251403,595,3,3,202501,0,0,0,0,0,0,7,2,1.0,0,0,0,0,2,0,1,1,0,1,3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,4,0
20251403,1221,14,2,202501,1,0,0,0,0,0,48,27,0.0,4,0,3,0,5,0,5,2,1,4,6,2,2,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,0
20251403,430,14,3,202501,1,3,1,1,0,3,97,66,2.0,8,0,4,0,5,0,2,2,1,6,5,6,0,1,2,0,0.0,0.0,0,0,0,0,0,0.11,0,90,2,0
20251403,58,3,3,202501,0,0,0,2,0,1,34,19,0.0,1,0,0,1,2,0,0,0,0,6,4,4,2,2,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,0
20251403,640,14,2,202501,1,0,0,2,0,0,46,29,0.0,2,0,0,0,5,1,6,5,0,2,2,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251403,337,14,3,202501,1,0,0,0,0,0,12,9,1.0,2,0,1,0,1,0,0,0,0,2,2,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251403,798,14,2,202501,1,0,0,0,0,0,15,6,0.0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251403,1655,3,3,202501,0,0,0,0,0,2,58,28,0.0,3,0,1,4,6,1,3,0,3,6,5,5,1,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,1,3,0
20251403,98,14,2,202501,1,0,0,0,0,1,18,6,0.0,1,1,0,0,0,0,2,1,1,1,2,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251403,532,3,4,202501,0,3,0,0,0,4,22,9,0.0,1,0,0,0,2,0,3,3,0,3,8,0,3,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,4,0
20251403,1755,3,1,202501,0,0,0,0,0,0,52,22,0.0,7,0,12,0,8,0,4,0,0,0,0,0,0,0,0,6,3.05,-0.95,2,22,12,2,0,0.0,0,90,4,0
20251403,1798,3,2,202501,0,0,0,0,0,0,59,30,0.0,6,0,1,1,8,0,6,1,0,4,2,3,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,4,0
20251403,75,14,1,202501,1,0,0,0,0,0,46,33,0.0,7,0,7,0,7,0,2,0,0,0,0,0,0,0,0,1,0.81,-1.19,0,33,7,1,0,0.0,0,90,2,0
20251403,22,3,2,202501,0,0,0,0,0,2,48,16,1.0,6,0,3,1,2,0,7,1,0,5,6,2,3,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,0
20251403,1102,3,2,202501,0,0,0,0,0,1,52,21,1.0,10,1,3,1,2,0,11,3,1,4,5,3,1,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,4,0
20251403,1793,3,2,202501,0,0,0,0,0,0,41,14,1.0,0,2,0,0,4,1,3,1,0,3,5,2,1,0,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,4,0
20251403,506,14,3,202501,1,1,1,0,0,1,7,3,0.0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0.0,0.0,0,0,0,0,0,0.86,0,90,2,0
20251403,721,3,2,202501,0,0,0,0,0,0,6,1,0.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,4,0
20251403,1796,3,4,202501,0,0,0,0,0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,90,1,0
20251403,182,3,3,202501,0,0,0,0,0,0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,4,0
20251701,225,17,3,202501,1,2,0,1,0,2,77,46,5.0,12,1,5,0,6,0,2,0,4,7,7,5,2,2,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251701,82,17,3,202501,1,1,1,2,0,6,29,16,1.0,0,0,1,0,1,0,0,0,0,7,0,7,0,2,0,0,0.0,0.0,0,0,0,0,0,0.02,0,90,1,0
20251701,1757,1,3,202501,0,0,0,0,0,1,57,39,0.0,4,0,2,1,5,1,2,0,1,4,4,3,1,0,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20251701,1172,17,2,202501,1,3,1,0,0,3,74,49,1.0,3,1,4,0,4,2,6,4,1,9,6,3,6,1,1,0,0.0,0.0,0,0,0,0,0,0.07,0,90,1,0
20251701,992,17,2,202501,1,0,0,0,0,0,83,58,0.0,5,0,4,4,4,0,6,3,1,6,4,1,5,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251701,1353,17,2,202501,1,2,0,1,0,3,62,22,0.0,3,0,0,0,2,1,0,0,0,11,7,8,3,4,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251701,555,1,2,202501,0,0,0,0,0,2,40,19,0.0,1,0,2,0,1,3,3,2,1,6,5,3,3,2,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20251701,259,17,3,202501,1,0,0,0,0,0,41,25,1.0,3,0,6,0,2,0,0,0,1,6,1,5,1,2,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,1,0
20251701,1127,17,3,202501,1,2,0,0,0,6,33,20,2.0,6,0,4,0,2,0,0,0,0,2,2,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,1,0
20251701,914,1,4,202501,0,0,0,1,0,1,19,5,0.0,1,0,0,0,2,0,1,0,1,5,5,3,2,2,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20251701,1144,17,3,202501,1,4,3,4,0,5,35,14,1.0,1,0,0,0,2,0,0,0,1,8,12,7,1,3,0,0,0.0,0.0,0,0,0,0,0,0.21,0,90,1,0
20251701,1759,1,4,202501,0,0,0,0,0,3,22,4,0.0,0,1,0,0,1,0,1,1,0,3,10,2,1,2,3,0,0.0,0.0,0,0,0,0,1,0.0,0,0,0,0
20251701,1293,1,3,202501,0,0,0,0,0,1,14,7,1.0,0,0,1,0,0,0,0,0,2,1,5,1,0,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20251701,1905,17,1,202501,1,0,0,0,0,0,56,35,0.0,7,0,8,0,10,0,1,0,0,2,0,2,0,2,0,2,1.21,0.21,0,35,8,1,0,0.0,0,90,1,0
20251701,610,17,2,202501,1,0,0,0,0,0,11,5,0.0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20252716,483,16,4,202501,0,6,2,0,2,7,13,2,0.0,0,0,0,0,1,0,0,0,0,5,2,1,4,0,1,0,0.0,0.0,0,0,0,0,0,1.06,0,0,0,0
20252716,736,16,1,202501,0,0,0,0,0,0,38,19,0.0,3,0,2,0,10,0,2,0,0,0,0,0,0,0,0,3,0.74,0.74,3,19,2,1,0,0.0,0,90,0,0
20252716,1277,16,3,202501,0,2,0,4,0,1,98,72,0.0,14,0,1,1,4,1,2,0,0,11,3,10,1,3,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20252716,1392,16,2,202501,0,2,0,1,0,0,97,53,1.0,3,0,1,3,3,0,6,5,0,9,4,7,2,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20252716,1897,16,3,202501,0,3,1,1,0,5,82,52,1.0,7,1,2,0,1,0,1,1,0,4,10,4,0,2,3,0,0.0,0.0,0,0,0,0,0,0.75,0,90,0,0
20252716,1332,10,3,202501,0,0,0,3,0,4,46,30,2.0,1,0,1,0,4,0,0,0,0,4,3,4,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20252716,1417,16,2,202501,0,0,0,0,0,4,66,45,1.0,7,0,3,2,1,0,3,1,0,3,0,3,0,2,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20252716,825,16,2,202501,0,0,0,2,0,0,65,55,0.0,3,0,1,0,4,1,1,1,0,4,0,2,2,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20252716,1470,16,2,202501,0,0,0,1,0,1,85,71,0.0,4,0,1,0,4,1,3,1,0,2,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20252716,195,16,3,202501,0,0,0,0,0,2,54,33,4.0,3,5,1,0,4,0,1,1,1,4,5,4,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20252716,1895,16,3,202501,0,1,1,0,0,0,23,18,0.0,3,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.45,0,90,0,0
20252716,1673,27,3,202501,1,0,0,1,0,2,70,52,1.0,8,0,3,1,2,1,1,0,5,7,9,6,1,1,3,0,0.0,0.0,0,0,0,0,0,0.0,0,90,4,0
20252716,906,16,3,202501,0,0,0,1,0,2,32,18,0.0,0,0,0,0,1,0,0,0,1,2,5,2,0,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20252716,628,27,2,202501,1,0,0,1,0,3,20,8,1.0,0,0,0,0,2,0,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,4,0
20252716,1116,27,3,202501,1,1,0,2,0,2,25,8,0.0,0,1,0,0,4,0,0,0,2,5,5,4,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,4,0
20252716,106,27,3,202501,1,0,0,0,0,0,42,29,0.0,1,0,2,1,8,1,1,0,3,5,6,5,0,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,4,0
