match_id,gw_id,home_team_id,away_team_id,home_team_elo,away_team_elo,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_crosses,away_accurate_crosses,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_aerial_duels_won,away_aerial_duels_won,home_successful_dribbles,away_successful_dribbles,gameweek,home_score,away_score,finished,home_team_name,away_team_name,season
20251826,202537,18,26,1837.53,1768.8,55.0,45.0,1.73,0.95,15.0,15.0,7.0,8.0,3.0,1.0,0.0,1.0,414.0,340.0,8.0,11.0,9.0,1.0,1.71,0.9,0.02,0.05,1.73,0.95,2.33,0.79,2.0,3.0,6.0,4.0,0.0,1.0,9.0,10.0,6.0,5.0,503.0,410.0,212.0,139.0,202.0,201.0,19.0,20.0,4.0,6.0,27.0,20.0,43.0,34.0,2.0,2.0,1.0,3.0,0.0,0.0,24.0,20.0,8.0,9.0,4.0,6.0,14.0,19.0,7.0,4.0,48.0,51.0,40.0,36.0,8.0,15.0,6.0,8.0,37.0,3.0,1.0,True,Newcastle,West Ham,2025-26
20250723,202537,7,23,1831.1,1777.31,44.0,56.0,0.63,1.27,9.0,9.0,4.0,3.0,1.0,4.0,0.0,3.0,360.0,479.0,11.0,18.0,3.0,4.0,0.5,1.05,0.12,0.22,0.63,1.27,1.32,1.13,3.0,5.0,2.0,1.0,1.0,1.0,4.0,8.0,5.0,1.0,432.0,546.0,249.0,278.0,111.0,201.0,15.0,23.0,1.0,4.0,16.0,17.0,11.0,25.0,1.0,1.0,4.0,3.0,0.0,0.0,19.0,14.0,14.0,11.0,1.0,2.0,10.0,14.0,2.0,2.0,52.0,49.0,42.0,39.0,10.0,10.0,5.0,14.0,37.0,2.0,1.0,True,Chelsea,Spurs,2025-26
20250928,202537,9,28,1803.43,1735.93,48.0,52.0,1.04,0.76,10.0,7.0,4.0,3.0,2.0,2.0,2.0,0.0,346.0,384.0,14.0,9.0,3.0,2.0,0.9,0.64,0.14,0.12,1.04,0.76,0.99,1.28,4.0,4.0,2.0,0.0,0.0,0.0,6.0,5.0,4.0,2.0,407.0,451.0,157.0,201.0,189.0,183.0,18.0,17.0,7.0,2.0,20.0,18.0,15.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,13.0,10.0,10.0,3.0,0.0,2.0,35.0,30.0,0.0,3.0,40.0,39.0,26.0,26.0,14.0,13.0,5.0,3.0,37.0,1.0,3.0,True,Everton,Sunderland,2025-26
20250106,202537,1,6,2063.76,1666.34,60.0,40.0,1.29,0.19,13.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,444.0,266.0,7.0,16.0,3.0,3.0,0.91,0.17,0.39,0.02,1.29,0.19,2.03,0.0,7.0,4.0,3.0,1.0,2.0,0.0,9.0,2.0,4.0,3.0,513.0,336.0,166.0,177.0,278.0,89.0,18.0,23.0,2.0,4.0,22.0,10.0,38.0,7.0,1.0,0.0,1.0,3.0,0.0,0.0,17.0,21.0,2.0,7.0,1.0,3.0,15.0,24.0,0.0,2.0,48.0,41.0,35.0,32.0,13.0,9.0,3.0,4.0,37.0,1.0,0.0,True,Arsenal,Burnley,2025-26
20250214,202537,2,14,1920.97,1910.8,45.0,55.0,1.85,1.43,14.0,16.0,9.0,5.0,5.0,3.0,3.0,1.0,299.0,384.0,12.0,9.0,4.0,9.0,0.86,0.69,0.98,0.74,1.85,1.43,3.11,1.62,2.0,8.0,3.0,3.0,1.0,1.0,9.0,10.0,5.0,6.0,365.0,443.0,174.0,187.0,125.0,197.0,21.0,17.0,1.0,9.0,19.0,14.0,19.0,32.0,2.0,3.0,3.0,1.0,0.0,0.0,11.0,9.0,5.0,9.0,3.0,3.0,24.0,16.0,3.0,5.0,38.0,43.0,28.0,27.0,10.0,16.0,8.0,6.0,37.0,4.0,2.0,True,Aston Villa,Liverpool,2025-26
20251720,202537,17,20,1915.32,1822.17,48.0,52.0,4.57,1.88,29.0,11.0,8.0,4.0,7.0,4.0,5.0,2.0,383.0,398.0,11.0,5.0,7.0,6.0,4.34,1.11,0.23,0.77,4.57,1.88,3.19,1.91,9.0,4.0,12.0,3.0,2.0,0.0,21.0,11.0,8.0,0.0,438.0,472.0,189.0,209.0,194.0,189.0,31.0,15.0,7.0,6.0,13.0,21.0,45.0,23.0,0.0,1.0,2.0,1.0,0.0,0.0,16.0,20.0,10.0,12.0,3.0,12.0,32.0,18.0,2.0,5.0,42.0,47.0,30.0,41.0,12.0,6.0,9.0,11.0,37.0,3.0,2.0,True,Man Utd,Nott'm Forest,2025-26
20250408,202537,4,8,1836.59,1803.82,58.0,42.0,1.71,1.72,14.0,16.0,3.0,5.0,1.0,2.0,0.0,1.0,372.0,229.0,7.0,5.0,9.0,4.0,0.53,0.81,1.18,0.12,1.71,0.93,2.17,0.96,8.0,5.0,3.0,6.0,0.0,2.0,11.0,10.0,3.0,6.0,467.0,344.0,210.0,104.0,162.0,125.0,27.0,19.0,3.0,4.0,16.0,19.0,29.0,27.0,2.0,1.0,1.0,3.0,0.0,0.0,5.0,18.0,7.0,13.0,6.0,3.0,40.0,43.0,3.0,1.0,43.0,46.0,16.0,25.0,27.0,21.0,6.0,2.0,37.0,2.0,2.0,True,Brentford,Crystal Palace,2025-26
20250316,202537,3,16,1871.97,1970.85,46.0,54.0,2.25,1.48,10.0,14.0,2.0,5.0,3.0,1.0,3.0,1.0,361.0,464.0,16.0,7.0,7.0,6.0,1.57,1.27,0.68,0.21,2.25,1.48,1.22,0.99,5.0,3.0,3.0,6.0,2.0,1.0,6.0,10.0,4.0,4.0,446.0,536.0,202.0,245.0,159.0,219.0,15.0,24.0,3.0,2.0,19.0,14.0,16.0,45.0,2.0,2.0,4.0,2.0,0.0,0.0,18.0,5.0,2.0,6.0,7.0,2.0,36.0,18.0,3.0,2.0,41.0,50.0,29.0,37.0,12.0,13.0,4.0,17.0,37.0,1.0,1.0,True,Bournemouth,Man City,2025-26
20252710,202537,27,10,1679.69,1813.1,31.0,69.0,1.4,1.59,11.0,13.0,3.0,5.0,3.0,2.0,3.0,1.0,181.0,512.0,20.0,8.0,3.0,6.0,0.99,0.57,0.4,0.24,1.4,0.81,0.51,1.37,8.0,5.0,0.0,3.0,1.0,0.0,7.0,8.0,4.0,5.0,261.0,592.0,100.0,277.0,81.0,235.0,19.0,19.0,6.0,4.0,14.0,16.0,20.0,35.0,1.0,2.0,1.0,0.0,0.0,0.0,16.0,19.0,12.0,10.0,3.0,0.0,22.0,24.0,4.0,2.0,38.0,59.0,29.0,48.0,9.0,11.0,5.0,10.0,37.0,1.0,1.0,True,Wolves,Fulham,2025-26
20251205,202537,12,5,1797.39,1842.01,34.0,66.0,0.39,3.06,7.0,19.0,1.0,8.0,1.0,3.0,0.0,3.0,188.0,471.0,9.0,7.0,7.0,8.0,0.26,1.54,0.13,1.52,0.39,3.06,0.83,0.63,3.0,6.0,3.0,5.0,0.0,0.0,3.0,15.0,4.0,4.0,280.0,556.0,89.0,216.0,99.0,255.0,17.0,13.0,3.0,13.0,19.0,19.0,17.0,39.0,3.0,2.0,1.0,0.0,0.0,0.0,12.0,6.0,3.0,6.0,6.0,3.0,37.0,34.0,7.0,1.0,46.0,44.0,26.0,20.0,20.0,24.0,8.0,6.0,37.0,1.0,0.0,True,Leeds,Brighton,2025-26
20251602,202538,16,2,1970.85,1920.97,52.0,48.0,1.34,1.77,16.0,12.0,3.0,5.0,2.0,4.0,1.0,2.0,426.0,397.0,8.0,4.0,9.0,4.0,0.99,0.97,0.35,0.8,1.34,1.77,1.51,2.65,7.0,5.0,6.0,2.0,0.0,1.0,10.0,9.0,6.0,3.0,481.0,440.0,147.0,279.0,279.0,118.0,19.0,20.0,1.0,3.0,20.0,10.0,46.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,28.0,7.0,11.0,2.0,6.0,15.0,37.0,3.0,2.0,26.0,42.0,19.0,39.0,7.0,3.0,5.0,3.0,38.0,1.0,2.0,True,Man City,Aston Villa,2025-26
20252003,202538,20,3,1822.17,1871.97,45.0,55.0,1.73,0.95,15.0,17.0,5.0,4.0,4.0,1.0,4.0,1.0,307.0,409.0,11.0,7.0,6.0,3.0,0.63,0.76,1.1,0.19,1.73,0.95,0.52,0.47,5.0,6.0,5.0,7.0,1.0,0.0,10.0,6.0,5.0,11.0,396.0,485.0,198.0,154.0,109.0,255.0,18.0,21.0,6.0,2.0,12.0,26.0,24.0,31.0,3.0,1.0,1.0,1.0,0.0,0.0,16.0,21.0,10.0,18.0,7.0,5.0,28.0,18.0,3.0,3.0,41.0,54.0,27.0,42.0,14.0,12.0,4.0,10.0,38.0,1.0,1.0,True,Nott'm Forest,Bournemouth,2025-26
20251404,202538,14,4,1910.8,1836.59,60.0,40.0,3.04,1.56,24.0,11.0,8.0,2.0,4.0,3.0,3.0,2.0,438.0,262.0,9.0,9.0,14.0,2.0,2.55,0.86,0.49,0.7,3.04,1.56,2.68,0.84,8.0,6.0,8.0,3.0,1.0,0.0,17.0,9.0,7.0,2.0,508.0,333.0,156.0,152.0,282.0,110.0,25.0,15.0,5.0,6.0,15.0,11.0,44.0,24.0,1.0,0.0,2.0,3.0,0.0,0.0,15.0,21.0,6.0,3.0,3.0,8.0,17.0,28.0,1.0,7.0,46.0,49.0,31.0,37.0,15.0,12.0,8.0,7.0,38.0,1.0,1.0,True,Liverpool,Brentford,2025-26
20252612,202538,26,12,1768.8,1797.39,42.0,58.0,2.61,1.59,16.0,13.0,9.0,3.0,4.0,2.0,3.0,2.0,239.0,374.0,11.0,14.0,6.0,4.0,2.04,1.21,0.57,0.38,2.61,1.59,3.27,0.46,4.0,6.0,3.0,4.0,0.0,0.0,13.0,9.0,3.0,4.0,316.0,453.0,104.0,193.0,135.0,181.0,16.0,24.0,4.0,4.0,13.0,17.0,27.0,27.0,0.0,1.0,0.0,3.0,0.0,0.0,12.0,21.0,7.0,7.0,4.0,3.0,22.0,26.0,3.0,5.0,44.0,53.0,34.0,38.0,10.0,15.0,8.0,8.0,38.0,3.0,0.0,True,West Ham,Leeds,2025-26
20250517,202538,5,17,1842.01,1915.32,52.0,48.0,0.79,1.66,13.0,11.0,2.0,7.0,0.0,4.0,0.0,1.0,415.0,372.0,11.0,8.0,0.0,3.0,0.73,1.34,0.06,0.32,0.79,1.66,0.3,2.18,6.0,3.0,5.0,1.0,0.0,1.0,9.0,7.0,4.0,4.0,484.0,450.0,220.0,177.0,195.0,195.0,18.0,22.0,4.0,1.0,16.0,12.0,32.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,18.0,8.0,10.0,1.0,3.0,12.0,14.0,5.0,2.0,40.0,40.0,27.0,36.0,13.0,4.0,2.0,7.0,38.0,0.0,3.0,True,Brighton,Man Utd,2025-26
20252309,202538,23,9,1777.31,1803.43,50.0,50.0,1.15,0.41,20.0,10.0,2.0,1.0,3.0,0.0,2.0,0.0,321.0,316.0,15.0,18.0,7.0,7.0,0.19,0.19,0.96,0.22,1.15,0.41,0.77,0.05,9.0,6.0,9.0,3.0,1.0,0.0,15.0,8.0,5.0,2.0,381.0,384.0,188.0,132.0,133.0,184.0,14.0,16.0,9.0,7.0,13.0,18.0,30.0,17.0,0.0,0.0,3.0,2.0,0.0,0.0,21.0,22.0,10.0,4.0,3.0,8.0,35.0,26.0,1.0,1.0,70.0,64.0,47.0,41.0,23.0,23.0,8.0,7.0,38.0,1.0,0.0,True,Spurs,Everton,2025-26
20252807,202538,28,7,1735.93,1831.1,44.0,56.0,1.84,0.89,21.0,8.0,6.0,3.0,2.0,2.0,2.0,2.0,285.0,376.0,15.0,12.0,6.0,2.0,1.61,0.8,0.23,0.09,1.84,0.89,1.27,0.41,8.0,3.0,7.0,2.0,0.0,0.0,16.0,4.0,5.0,4.0,346.0,452.0,123.0,214.0,162.0,162.0,21.0,19.0,1.0,1.0,20.0,19.0,35.0,15.0,2.0,1.0,5.0,3.0,0.0,1.0,18.0,7.0,11.0,9.0,2.0,7.0,19.0,23.0,2.0,5.0,38.0,41.0,32.0,28.0,6.0,13.0,2.0,7.0,38.0,2.0,1.0,True,Sunderland,Chelsea,2025-26
20250801,202538,8,1,1803.82,2063.76,40.0,60.0,0.98,2.53,8.0,17.0,3.0,7.0,3.0,7.0,2.0,7.0,261.0,460.0,9.0,12.0,3.0,4.0,0.88,2.42,0.1,0.12,0.98,2.53,0.94,1.71,3.0,6.0,2.0,4.0,0.0,1.0,8.0,14.0,0.0,3.0,328.0,518.0,131.0,188.0,130.0,272.0,18.0,14.0,4.0,5.0,12.0,16.0,21.0,41.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,7.0,10.0,5.0,4.0,1.0,23.0,28.0,5.0,2.0,42.0,40.0,31.0,26.0,11.0,14.0,7.0,12.0,38.0,1.0,2.0,True,Crystal Palace,Arsenal,2025-26
20250627,202538,6,27,1666.34,1679.69,70.0,30.0,0.98,2.09,16.0,16.0,8.0,4.0,2.0,4.0,2.0,3.0,498.0,163.0,10.0,11.0,7.0,7.0,0.81,0.71,0.17,0.6,0.98,1.3,1.22,2.36,2.0,5.0,6.0,7.0,1.0,1.0,7.0,10.0,9.0,6.0,569.0,225.0,223.0,88.0,275.0,75.0,31.0,13.0,6.0,8.0,15.0,13.0,33.0,26.0,0.0,3.0,2.0,2.0,0.0,0.0,9.0,17.0,7.0,9.0,6.0,6.0,13.0,28.0,3.0,7.0,40.0,42.0,27.0,31.0,13.0,11.0,8.0,5.0,38.0,1.0,1.0,True,Burnley,Wolves,2025-26
20251018,202538,10,18,1813.1,1837.53,45.0,55.0,1.81,0.31,21.0,7.0,6.0,2.0,1.0,0.0,0.0,0.0,345.0,445.0,13.0,6.0,6.0,6.0,0.91,0.23,0.89,0.08,1.81,0.31,1.83,0.16,9.0,3.0,6.0,2.0,1.0,0.0,10.0,4.0,11.0,3.0,418.0,508.0,156.0,265.0,189.0,180.0,20.0,18.0,2.0,2.0,15.0,12.0,33.0,19.0,1.0,1.0,2.0,2.0,0.0,0.0,16.0,14.0,12.0,10.0,2.0,6.0,13.0,19.0,2.0,4.0,43.0,45.0,31.0,29.0,12.0,16.0,10.0,2.0,38.0,2.0,0.0,True,Fulham,Newcastle,2025-26
20260129,202601,1,29,,,64.0,36.0,1.88,0.2,20.0,4.0,6.0,1.0,1.0,1.0,0.0,1.0,562.0,267.0,10.0,13.0,8.0,2.0,1.62,0.2,0.26,0.0,1.88,0.2,2.44,0.04,6.0,2.0,8.0,1.0,0.0,0.0,10.0,1.0,10.0,3.0,613.0,339.0,229.0,111.0,333.0,156.0,21.0,33.0,1.0,1.0,11.0,7.0,36.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,9.0,4.0,5.0,9.0,1.0,9.0,22.0,30.0,1.0,2.0,37.0,32.0,26.0,17.0,11.0,15.0,4.0,3.0,1.0,3.0,0.0,True,Arsenal,Coventry City,2026-27
20260502,202601,5,2,1842.01,1920.97,73.0,27.0,3.77,0.29,21.0,6.0,6.0,0.0,6.0,0.0,3.0,0.0,601.0,185.0,12.0,11.0,5.0,2.0,3.54,0.18,0.22,0.11,3.77,0.29,3.59,0.0,12.0,6.0,3.0,0.0,2.0,0.0,15.0,2.0,6.0,4.0,647.0,242.0,255.0,102.0,346.0,83.0,30.0,11.0,5.0,1.0,9.0,18.0,38.0,5.0,6.0,2.0,2.0,3.0,0.0,1.0,21.0,19.0,10.0,8.0,0.0,3.0,12.0,23.0,0.0,3.0,51.0,45.0,35.0,38.0,16.0,7.0,4.0,7.0,1.0,4.0,0.0,True,Brighton,Aston Villa,2026-27
20260423,202601,4,23,1836.59,1777.31,40.0,60.0,3.87,0.57,26.0,9.0,8.0,4.0,6.0,2.0,3.0,2.0,296.0,482.0,17.0,14.0,7.0,3.0,1.85,0.53,1.23,0.03,3.09,0.57,3.12,0.61,11.0,3.0,7.0,2.0,1.0,0.0,20.0,4.0,6.0,5.0,360.0,549.0,168.0,208.0,128.0,274.0,25.0,14.0,11.0,3.0,11.0,11.0,39.0,17.0,3.0,2.0,1.0,1.0,0.0,0.0,19.0,18.0,16.0,4.0,2.0,6.0,16.0,26.0,4.0,5.0,62.0,59.0,39.0,46.0,23.0,13.0,6.0,12.0,1.0,3.0,0.0,True,Brentford,Spurs,2026-27
20262012,202601,20,12,,,56.0,44.0,0.66,0.47,12.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0,321.0,232.0,15.0,14.0,3.0,2.0,0.19,0.14,0.47,0.33,0.66,0.47,0.33,0.53,8.0,2.0,2.0,6.0,2.0,0.0,6.0,6.0,6.0,5.0,411.0,326.0,176.0,141.0,145.0,91.0,28.0,24.0,4.0,3.0,25.0,12.0,22.0,15.0,3.0,3.0,2.0,1.0,0.0,0.0,8.0,19.0,2.0,15.0,6.0,1.0,32.0,31.0,2.0,3.0,61.0,66.0,31.0,41.0,30.0,25.0,10.0,7.0,1.0,0.0,1.0,True,Nott'm Forest,Leeds,2026-27
20263017,202601,30,17,1532.88,1915.32,28.0,72.0,1.01,1.83,8.0,21.0,4.0,5.0,3.0,2.0,1.0,2.0,180.0,588.0,10.0,9.0,1.0,6.0,0.07,1.52,0.94,0.31,1.01,1.83,1.93,0.6,3.0,8.0,1.0,8.0,1.0,0.0,5.0,15.0,3.0,6.0,257.0,669.0,113.0,197.0,67.0,391.0,19.0,25.0,5.0,9.0,10.0,30.0,11.0,41.0,0.0,3.0,2.0,1.0,0.0,0.0,17.0,6.0,6.0,3.0,7.0,1.0,53.0,16.0,5.0,2.0,50.0,36.0,28.0,19.0,22.0,17.0,3.0,4.0,1.0,2.0,0.0,True,Hull City,Man Utd,2026-27
20260908,202601,9,8,1803.43,1803.82,42.0,58.0,1.12,1.96,16.0,11.0,5.0,4.0,1.0,4.0,0.0,4.0,343.0,505.0,5.0,15.0,4.0,0.0,0.62,1.96,0.5,0.0,1.12,1.96,1.65,0.94,4.0,4.0,7.0,3.0,0.0,2.0,11.0,8.0,5.0,3.0,417.0,581.0,154.0,262.0,189.0,243.0,27.0,12.0,2.0,2.0,23.0,16.0,35.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,18.0,25.0,8.0,10.0,3.0,7.0,19.0,34.0,4.0,3.0,53.0,46.0,35.0,33.0,18.0,13.0,4.0,3.0,1.0,2.0,0.0,True,Everton,Crystal Palace,2026-27
20261814,202601,18,14,1837.53,1910.8,39.0,61.0,1.58,2.98,13.0,27.0,4.0,7.0,3.0,3.0,2.0,2.0,224.0,375.0,16.0,15.0,2.0,6.0,1.46,0.96,0.12,1.24,1.58,2.19,1.56,2.97,5.0,4.0,4.0,16.0,0.0,0.0,6.0,16.0,7.0,11.0,296.0,445.0,145.0,126.0,79.0,249.0,15.0,22.0,1.0,7.0,20.0,17.0,16.0,36.0,2.0,1.0,5.0,3.0,0.0,0.0,19.0,17.0,4.0,8.0,16.0,4.0,39.0,18.0,5.0,3.0,48.0,51.0,37.0,38.0,11.0,13.0,4.0,5.0,1.0,2.0,2.0,True,Newcastle,Liverpool,2026-27
20261007,202601,10,7,1813.1,1831.1,62.0,38.0,1.33,2.24,14.0,18.0,6.0,6.0,2.0,4.0,1.0,1.0,553.0,322.0,12.0,7.0,6.0,4.0,1.28,1.96,0.05,0.28,1.33,2.24,1.17,2.02,3.0,5.0,5.0,7.0,0.0,0.0,7.0,13.0,7.0,5.0,639.0,394.0,286.0,127.0,267.0,195.0,34.0,24.0,4.0,5.0,17.0,14.0,25.0,38.0,0.0,3.0,2.0,3.0,0.0,0.0,19.0,23.0,8.0,7.0,6.0,5.0,17.0,22.0,3.0,4.0,48.0,58.0,34.0,48.0,14.0,10.0,8.0,14.0,1.0,2.0,3.0,True,Fulham,Chelsea,2026-27
20261603,202601,16,3,1970.85,1871.97,66.0,34.0,2.25,0.65,13.0,5.0,6.0,4.0,4.0,1.0,3.0,0.0,584.0,270.0,11.0,11.0,8.0,3.0,1.21,0.55,1.04,0.1,2.25,0.65,2.68,1.7,4.0,1.0,3.0,0.0,0.0,0.0,11.0,4.0,2.0,1.0,658.0,344.0,270.0,168.0,314.0,102.0,18.0,34.0,9.0,1.0,13.0,12.0,37.0,6.0,2.0,1.0,1.0,2.0,0.0,0.0,15.0,16.0,8.0,13.0,0.0,3.0,12.0,28.0,3.0,4.0,47.0,39.0,32.0,28.0,15.0,11.0,6.0,2.0,1.0,2.0,1.0,True,Man City,Bournemouth,2026-27
20261128,202601,11,28,1640.0,1735.93,38.0,62.0,1.8,0.66,10.0,11.0,3.0,4.0,2.0,2.0,1.0,2.0,262.0,489.0,12.0,14.0,3.0,5.0,1.72,0.48,0.07,0.18,1.8,0.66,1.63,0.35,6.0,3.0,1.0,4.0,0.0,0.0,8.0,5.0,2.0,6.0,333.0,557.0,140.0,282.0,122.0,207.0,18.0,32.0,5.0,4.0,16.0,28.0,21.0,18.0,1.0,4.0,0.0,3.0,0.0,0.0,22.0,16.0,9.0,9.0,5.0,1.0,33.0,13.0,2.0,1.0,61.0,51.0,47.0,37.0,14.0,14.0,11.0,10.0,1.0,2.0,1.0,True,Ipswich,Sunderland,2026-27
20261204,202602,12,4,1797.39,1836.59,47.0,53.0,1.46,1.67,12.0,22.0,2.0,5.0,1.0,2.0,0.0,2.0,282.0,333.0,5.0,13.0,5.0,6.0,1.29,1.32,0.17,0.35,1.46,1.67,1.17,0.81,4.0,6.0,6.0,11.0,0.0,0.0,6.0,17.0,6.0,5.0,369.0,425.0,168.0,148.0,114.0,185.0,28.0,13.0,3.0,9.0,22.0,22.0,19.0,40.0,2.0,0.0,0.0,4.0,0.0,0.0,19.0,19.0,11.0,10.0,10.0,6.0,46.0,38.0,4.0,1.0,62.0,52.0,41.0,34.0,21.0,18.0,9.0,10.0,2.0,1.0,1.0,True,Leeds,Brentford,2026-27
20262318,202602,23,18,1777.31,1837.53,58.0,42.0,1.12,0.72,17.0,11.0,6.0,2.0,2.0,1.0,2.0,0.0,442.0,314.0,15.0,9.0,9.0,7.0,0.82,0.36,0.3,0.36,1.12,0.72,0.91,0.69,8.0,7.0,3.0,2.0,0.0,0.0,10.0,7.0,7.0,4.0,498.0,373.0,205.0,182.0,237.0,132.0,20.0,22.0,5.0,6.0,16.0,13.0,33.0,21.0,2.0,1.0,1.0,2.0,0.0,0.0,13.0,12.0,4.0,3.0,1.0,5.0,20.0,29.0,0.0,4.0,39.0,46.0,29.0,32.0,10.0,14.0,7.0,6.0,2.0,0.0,2.0,True,Spurs,Newcastle,2026-27
20260705,202602,7,5,1831.1,1842.01,26.0,74.0,2.93,1.41,17.0,15.0,6.0,6.0,6.0,5.0,3.0,4.0,155.0,567.0,6.0,12.0,4.0,7.0,1.9,0.74,1.03,0.67,2.93,1.41,2.6,2.61,5.0,8.0,6.0,1.0,0.0,0.0,15.0,13.0,2.0,2.0,227.0,647.0,72.0,295.0,83.0,272.0,18.0,36.0,3.0,7.0,13.0,25.0,29.0,27.0,0.0,0.0,1.0,3.0,0.0,0.0,12.0,9.0,9.0,5.0,1.0,7.0,38.0,14.0,4.0,1.0,46.0,36.0,29.0,22.0,17.0,14.0,6.0,7.0,2.0,4.0,3.0,True,Chelsea,Brighton,2026-27
20260309,202602,3,9,1871.97,1803.43,59.0,41.0,2.16,1.84,17.0,13.0,5.0,7.0,6.0,3.0,6.0,3.0,374.0,242.0,11.0,14.0,10.0,7.0,1.17,1.59,0.99,0.25,2.16,1.84,1.9,1.41,5.0,6.0,7.0,0.0,0.0,0.0,13.0,7.0,4.0,6.0,453.0,313.0,192.0,115.0,182.0,127.0,22.0,11.0,6.0,2.0,23.0,19.0,28.0,20.0,0.0,1.0,3.0,2.0,0.0,0.0,18.0,18.0,9.0,11.0,1.0,7.0,27.0,32.0,5.0,4.0,61.0,48.0,37.0,33.0,24.0,15.0,5.0,5.0,2.0,1.0,1.0,True,Bournemouth,Everton,2026-27
20262930,202602,29,30,1661.48,1532.88,68.0,32.0,1.29,0.72,11.0,6.0,3.0,2.0,1.0,1.0,1.0,0.0,501.0,182.0,11.0,8.0,6.0,2.0,1.29,0.71,0.01,0.01,1.29,0.72,1.33,0.5,3.0,4.0,5.0,0.0,0.0,0.0,7.0,2.0,4.0,4.0,584.0,271.0,260.0,97.0,241.0,85.0,15.0,17.0,7.0,1.0,21.0,22.0,20.0,13.0,3.0,0.0,1.0,4.0,0.0,0.0,7.0,15.0,2.0,7.0,0.0,5.0,26.0,32.0,1.0,3.0,39.0,45.0,22.0,28.0,17.0,17.0,7.0,4.0,2.0,0.0,1.0,True,Coventry City,Hull City,2026-27
20260816,202602,8,16,1803.82,1970.85,28.0,72.0,0.66,2.21,9.0,18.0,1.0,9.0,3.0,5.0,3.0,2.0,236.0,731.0,8.0,11.0,2.0,6.0,0.47,1.81,0.2,0.4,0.66,2.21,0.05,3.08,7.0,7.0,1.0,2.0,1.0,0.0,6.0,13.0,3.0,5.0,291.0,788.0,160.0,354.0,76.0,377.0,13.0,25.0,4.0,5.0,12.0,19.0,14.0,35.0,3.0,0.0,1.0,2.0,0.0,0.0,34.0,14.0,11.0,9.0,3.0,1.0,20.0,14.0,4.0,1.0,58.0,51.0,52.0,39.0,6.0,12.0,8.0,17.0,2.0,1.0,4.0,True,Crystal Palace,Man City,2026-27
20261420,202602,14,20,1910.8,1822.17,69.0,31.0,1.75,2.3,13.0,12.0,4.0,3.0,1.0,5.0,0.0,3.0,562.0,193.0,13.0,10.0,3.0,5.0,1.67,1.16,0.08,0.35,1.75,1.51,2.02,1.28,5.0,3.0,4.0,6.0,0.0,1.0,8.0,11.0,5.0,1.0,631.0,288.0,210.0,99.0,352.0,94.0,34.0,30.0,5.0,2.0,20.0,25.0,21.0,23.0,3.0,0.0,4.0,2.0,0.0,0.0,21.0,23.0,11.0,6.0,6.0,4.0,23.0,34.0,1.0,2.0,51.0,62.0,39.0,45.0,12.0,17.0,8.0,9.0,2.0,2.0,2.0,True,Liverpool,Nott'm Forest,2026-27
20260201,202602,2,1,,,39.0,61.0,0.33,1.04,7.0,7.0,0.0,2.0,0.0,2.0,0.0,1.0,273.0,465.0,17.0,6.0,2.0,4.0,0.33,0.73,0.0,0.31,0.33,1.04,0.0,0.8,5.0,4.0,2.0,1.0,1.0,0.0,3.0,5.0,4.0,2.0,339.0,530.0,126.0,227.0,147.0,238.0,14.0,15.0,1.0,3.0,15.0,21.0,16.0,21.0,0.0,8.0,3.0,1.0,0.0,0.0,20.0,13.0,3.0,9.0,1.0,2.0,19.0,20.0,1.0,0.0,40.0,51.0,31.0,37.0,9.0,14.0,5.0,8.0,2.0,0.0,1.0,True,Aston Villa,Arsenal,2026-27
