player_id,fixture_order,gw_id,opponent,is_home,difficulty
817,3,202608,cry,False,3
817,4,202609,EVE,True,3
817,5,202610,ful,False,3
818,1,202606,EVE,True,3
818,2,202607,ful,False,3
818,3,202608,BRE,True,3
818,4,202609,IPS,True,2
818,5,202610,ars,False,5
823,1,202606,BRE,True,3
823,2,202607,new,False,3
823,3,202608,MCI,True,4
823,4,202609,FUL,True,2
823,5,202610,mun,False,4
840,1,202606,BOU,True,3
840,2,202607,eve,False,3
840,3,202608,TOT,True,3
840,4,202609,MUN,True,4
840,5,202610,sun,False,3
842,1,202606,hul,False,2
842,2,202607,CHE,True,4
842,3,202608,ars,False,5
842,4,202609,new,False,3
842,5,202610,COV,True,2
846,1,202605,MUN,True,4
846,2,202606,ips,False,2
846,3,202607,HUL,True,2
846,4,202608,cov,False,2
846,5,202609,avl,False,4
857,1,202606,BOU,True,3
857,2,202607,eve,False,3
857,3,202608,TOT,True,3
857,4,202609,MUN,True,4
857,5,202610,sun,False,3
863,1,202606,avl,False,4
863,2,202607,LIV,True,4
863,3,202608,hul,False,2
863,4,202609,NFO,True,3
863,5,202610,bha,False,3
865,1,202605,MUN,True,4
865,2,202606,ips,False,2
865,3,202607,HUL,True,2
865,4,202608,cov,False,2
865,5,202609,avl,False,4
876,1,202605,ful,False,3
876,2,202606,TOT,True,3
876,3,202607,lee,False,3
876,4,202608,BOU,True,3
876,5,202609,che,False,4
886,1,202606,BOU,True,3
886,2,202607,eve,False,3
886,3,202608,TOT,True,3
886,4,202609,MUN,True,4
886,5,202610,sun,False,3
888,1,202605,SUN,True,2
888,2,202606,liv,False,4
888,3,202607,IPS,True,2
888,4,202608,avl,False,4
888,5,202609,BHA,True,2
895,1,202606,FUL,True,2
895,2,202607,mci,False,5
895,3,202608,NFO,True,3
895,4,202609,hul,False,2
895,5,202610,BOU,True,3
896,1,202605,LIV,True,4
896,2,202606,che,False,4
896,3,202607,SUN,True,2
896,4,202608,mun,False,4
896,5,202609,LEE,True,2
897,1,202605,LIV,True,4
897,2,202606,che,False,4
897,3,202607,SUN,True,2
897,4,202608,mun,False,4
897,5,202609,LEE,True,2
902,1,202606,LEE,True,2
902,2,202607,nfo,False,3
902,3,202608,EVE,True,3
902,4,202609,liv,False,4
902,5,202610,HUL,True,2
903,1,202605,lee,False,3
903,2,202606,NFO,True,3
903,3,202607,bha,False,3
903,4,202608,NEW,True,2
903,5,202609,tot,False,3
905,1,202605,LIV,True,4
905,2,202606,che,False,4
905,3,202607,SUN,True,2
905,4,202608,mun,False,4
905,5,202609,LEE,True,2
906,1,202605,SUN,True,2
906,2,202606,liv,False,4
906,3,202607,IPS,True,2
906,4,202608,avl,False,4
906,5,202609,BHA,True,2
908,1,202605,lee,False,3
908,2,202606,NFO,True,3
908,3,202607,bha,False,3
908,4,202608,NEW,True,2
908,5,202609,tot,False,3
914,1,202606,LEE,True,2
914,2,202607,nfo,False,3
914,3,202608,EVE,True,3
914,4,202609,liv,False,4
914,5,202610,HUL,True,2
918,1,202605,SUN,True,2
918,2,202606,liv,False,4
918,3,202607,IPS,True,2
918,4,202608,avl,False,4
918,5,202609,BHA,True,2
924,1,202605,ful,False,3
924,2,202606,TOT,True,3
924,3,202607,lee,False,3
924,4,202608,BOU,True,3
924,5,202609,che,False,4
928,1,202606,FUL,True,2
928,2,202607,mci,False,5
928,3,202608,NFO,True,3
928,4,202609,hul,False,2
928,5,202610,BOU,True,3
933,1,202606,avl,False,4
933,2,202607,LIV,True,4
933,3,202608,hul,False,2
933,4,202609,NFO,True,3
933,5,202610,bha,False,3
941,1,202605,MUN,True,4
941,2,202606,ips,False,2
941,3,202607,HUL,True,2
941,4,202608,cov,False,2
941,5,202609,avl,False,4
942,1,202606,LEE,True,2
942,2,202607,nfo,False,3
942,3,202608,EVE,True,3
942,4,202609,liv,False,4
942,5,202610,HUL,True,2
943,1,202605,mci,False,5
943,2,202606,BHA,True,2
943,3,202607,bou,False,3
943,4,202608,LEE,True,2
943,5,202609,cov,False,2
948,1,202606,avl,False,4
948,2,202607,LIV,True,4
948,3,202608,hul,False,2
948,4,202609,NFO,True,3
948,5,202610,bha,False,3
954,1,202606,EVE,True,3
954,2,202607,ful,False,3
954,3,202608,BRE,True,3
954,4,202609,IPS,True,2
954,5,202610,ars,False,5
958,1,202606,hul,False,2
958,2,202607,CHE,True,4
958,3,202608,ars,False,5
958,4,202609,new,False,3
958,5,202610,COV,True,2
961,1,202606,avl,False,4
961,2,202607,LIV,True,4
961,3,202608,hul,False,2
961,4,202609,NFO,True,3
961,5,202610,bha,False,3
962,1,202606,FUL,True,2
962,2,202607,mci,False,5
962,3,202608,NFO,True,3
962,4,202609,hul,False,2
962,5,202610,BOU,True,3
963,1,202605,ful,False,3
963,2,202606,TOT,True,3
963,3,202607,lee,False,3
963,4,202608,BOU,True,3
963,5,202609,che,False,4
968,1,202606,BRE,True,3
968,2,202607,new,False,3
968,3,202608,MCI,True,4
968,4,202609,FUL,True,2
968,5,202610,mun,False,4
971,1,202606,avl,False,4
971,2,202607,LIV,True,4
971,3,202608,hul,False,2
971,4,202609,NFO,True,3
971,5,202610,bha,False,3
981,1,202606,BRE,True,3
981,2,202607,new,False,3
981,3,202608,MCI,True,4
981,4,202609,FUL,True,2
981,5,202610,mun,False,4
989,1,202606,FUL,True,2
989,2,202607,mci,False,5
989,3,202608,NFO,True,3
989,4,202609,hul,False,2
989,5,202610,BOU,True,3
992,1,202605,ful,False,3
992,2,202606,TOT,True,3
992,3,202607,lee,False,3
992,4,202608,BOU,True,3
992,5,202609,che,False,4
994,1,202605,mci,False,5
994,2,202606,BHA,True,2
994,3,202607,bou,False,3
994,4,202608,LEE,True,2
994,5,202609,cov,False,2
995,1,202606,BRE,True,3
995,2,202607,new,False,3
995,3,202608,MCI,True,4
995,4,202609,FUL,True,2
995,5,202610,mun,False,4
999,1,202606,BOU,True,3
999,2,202607,eve,False,3
999,3,202608,TOT,True,3
999,4,202609,MUN,True,4
999,5,202610,sun,False,3
1002,1,202605,LIV,True,4
1002,2,202606,che,False,4
1002,3,202607,SUN,True,2
1002,4,202608,mun,False,4
1002,5,202609,LEE,True,2
1004,1,202606,sun,False,3
1004,2,202607,CRY,True,3
1004,3,202608,liv,False,4
1004,4,202609,mci,False,5
1004,5,202610,BRE,True,3
1005,1,202606,cov,False,2
1005,2,202607,AVL,True,3
1005,3,202608,cry,False,3
1005,4,202609,EVE,True,3
1005,5,202610,ful,False,3
1006,1,202605,bou,False,3
1006,2,202606,MCI,True,4
1006,3,202607,bre,False,3
1006,4,202608,BHA,True,2
1006,5,202609,ARS,True,4
1007,1,202606,cov,False,2
1007,2,202607,AVL,True,3
1007,3,202608,cry,False,3
1007,4,202609,EVE,True,3
1007,5,202610,ful,False,3
1014,1,202606,cry,False,3
1014,2,202607,ARS,True,4
1014,3,202608,ips,False,2
1014,4,202609,bre,False,3
1014,5,202610,MCI,True,4
1019,1,202605,ful,False,3
1019,2,202606,TOT,True,3
1019,3,202607,lee,False,3
1019,4,202608,BOU,True,3
1019,5,202609,che,False,4
1029,1,202605,MUN,True,4
1029,2,202606,ips,False,2
1029,3,202607,HUL,True,2
1029,4,202608,cov,False,2
1029,5,202609,avl,False,4
1034,1,202606,mun,False,4
1034,2,202607,COV,True,2
1034,3,202608,che,False,4
1034,4,202609,CRY,True,3
1034,5,202610,lee,False,3
1036,1,202606,BRE,True,3
1036,2,202607,new,False,3
1036,3,202608,MCI,True,4
1036,4,202609,FUL,True,2
1036,5,202610,mun,False,4
1056,1,202605,ful,False,3
1056,2,202606,TOT,True,3
1056,3,202607,lee,False,3
1056,4,202608,BOU,True,3
1056,5,202609,che,False,4
1058,1,202606,NEW,True,2
1058,2,202607,tot,False,3
1058,3,202608,FUL,True,2
1058,4,202609,SUN,True,2
1058,5,202610,eve,False,3
1079,1,202606,BOU,True,3
1079,2,202607,eve,False,3
1079,3,202608,TOT,True,3
1079,4,202609,MUN,True,4
1079,5,202610,sun,False,3
1085,1,202605,ful,False,3
1085,2,202606,TOT,True,3
1085,3,202607,lee,False,3
1085,4,202608,BOU,True,3
1085,5,202609,che,False,4
1088,1,202606,BOU,True,3
1088,2,202607,eve,False,3
1088,3,202608,TOT,True,3
1088,4,202609,MUN,True,4
1088,5,202610,sun,False,3
1089,1,202605,SUN,True,2
1089,2,202606,liv,False,4
1089,3,202607,IPS,True,2
1089,4,202608,avl,False,4
1089,5,202609,BHA,True,2
1102,1,202606,mun,False,4
1102,2,202607,COV,True,2
1102,3,202608,che,False,4
1102,4,202609,CRY,True,3
1102,5,202610,lee,False,3
1103,1,202605,SUN,True,2
1103,2,202606,liv,False,4
1103,3,202607,IPS,True,2
1103,4,202608,avl,False,4
1103,5,202609,BHA,True,2
1107,1,202605,ful,False,3
1107,2,202606,TOT,True,3
1107,3,202607,lee,False,3
1107,4,202608,BOU,True,3
1107,5,202609,che,False,4
1108,1,202605,LIV,True,4
1108,2,202606,che,False,4
1108,3,202607,SUN,True,2
1108,4,202608,mun,False,4
1108,5,202609,LEE,True,2
1112,1,202606,cov,False,2
1112,2,202607,AVL,True,3
1112,3,202608,cry,False,3
1112,4,202609,EVE,True,3
1112,5,202610,ful,False,3
1115,1,202606,hul,False,2
1115,2,202607,CHE,True,4
1115,3,202608,ars,False,5
1115,4,202609,new,False,3
1115,5,202610,COV,True,2
1118,1,202606,mun,False,4
1118,2,202607,COV,True,2
1118,3,202608,che,False,4
1118,4,202609,CRY,True,3
1118,5,202610,lee,False,3
1121,1,202606,LEE,True,2
1121,2,202607,nfo,False,3
1121,3,202608,EVE,True,3
1121,4,202609,liv,False,4
1121,5,202610,HUL,True,2
1124,1,202606,EVE,True,3
1124,2,202607,ful,False,3
1124,3,202608,BRE,True,3
1124,4,202609,IPS,True,2
1124,5,202610,ars,False,5
1127,1,202605,ful,False,3
1127,2,202606,TOT,True,3
1127,3,202607,lee,False,3
1127,4,202608,BOU,True,3
1127,5,202609,che,False,4
1134,1,202605,SUN,True,2
1134,2,202606,liv,False,4
1134,3,202607,IPS,True,2
1134,4,202608,avl,False,4
1134,5,202609,BHA,True,2
1136,1,202606,mun,False,4
1136,2,202607,COV,True,2
1136,3,202608,che,False,4
1136,4,202609,CRY,True,3
1136,5,202610,lee,False,3
1141,1,202605,lee,False,3
1141,2,202606,NFO,True,3
1141,3,202607,bha,False,3
1141,4,202608,NEW,True,2
1141,5,202609,tot,False,3
1142,1,202605,SUN,True,2
1142,2,202606,liv,False,4
1142,3,202607,IPS,True,2
1142,4,202608,avl,False,4
1142,5,202609,BHA,True,2
1144,1,202605,ful,False,3
1144,2,202606,TOT,True,3
1144,3,202607,lee,False,3
1144,4,202608,BOU,True,3
1144,5,202609,che,False,4
1146,1,202606,avl,False,4
1146,2,202607,LIV,True,4
1146,3,202608,hul,False,2
1146,4,202609,NFO,True,3
1146,5,202610,bha,False,3
1150,1,202606,mun,False,4
1150,2,202607,COV,True,2
1150,3,202608,che,False,4
1150,4,202609,CRY,True,3
1150,5,202610,lee,False,3
1153,1,202606,sun,False,3
1153,2,202607,CRY,True,3
1153,3,202608,liv,False,4
1153,4,202609,mci,False,5
1153,5,202610,BRE,True,3
1157,1,202606,sun,False,3
1157,2,202607,CRY,True,3
1157,3,202608,liv,False,4
1157,4,202609,mci,False,5
1157,5,202610,BRE,True,3
1160,1,202606,EVE,True,3
1160,2,202607,ful,False,3
1160,3,202608,BRE,True,3
1160,4,202609,IPS,True,2
1160,5,202610,ars,False,5
1172,1,202605,ful,False,3
1172,2,202606,TOT,True,3
1172,3,202607,lee,False,3
1172,4,202608,BOU,True,3
1172,5,202609,che,False,4
1173,1,202606,BRE,True,3
1173,2,202607,new,False,3
1173,3,202608,MCI,True,4
1173,4,202609,FUL,True,2
1173,5,202610,mun,False,4
1176,1,202606,cry,False,3
1176,2,202607,ARS,True,4
1176,3,202608,ips,False,2
1176,4,202609,bre,False,3
1176,5,202610,MCI,True,4
1180,1,202605,SUN,True,2
1180,2,202606,liv,False,4
1180,3,202607,IPS,True,2
1180,4,202608,avl,False,4
1180,5,202609,BHA,True,2
1187,1,202606,BOU,True,3
1187,2,202607,eve,False,3
1187,3,202608,TOT,True,3
1187,4,202609,MUN,True,4
1187,5,202610,sun,False,3
1202,1,202606,avl,False,4
1202,2,202607,LIV,True,4
1202,3,202608,hul,False,2
1202,4,202609,NFO,True,3
1202,5,202610,bha,False,3
1203,1,202606,hul,False,2
1203,2,202607,CHE,True,4
1203,3,202608,ars,False,5
1203,4,202609,new,False,3
1203,5,202610,COV,True,2
1213,1,202606,mun,False,4
1213,2,202607,COV,True,2
1213,3,202608,che,False,4
1213,4,202609,CRY,True,3
1213,5,202610,lee,False,3
1218,1,202606,LEE,True,2
1218,2,202607,nfo,False,3
1218,3,202608,EVE,True,3
1218,4,202609,liv,False,4
1218,5,202610,HUL,True,2
1219,1,202606,mun,False,4
1219,2,202607,COV,True,2
1219,3,202608,che,False,4
1219,4,202609,CRY,True,3
1219,5,202610,lee,False,3
1220,1,202606,avl,False,4
1220,2,202607,LIV,True,4
1220,3,202608,hul,False,2
1220,4,202609,NFO,True,3
1220,5,202610,bha,False,3
1221,1,202605,bou,False,3
1221,2,202606,MCI,True,4
1221,3,202607,bre,False,3
1221,4,202608,BHA,True,2
1221,5,202609,ARS,True,4
1224,1,202606,cov,False,2
1224,2,202607,AVL,True,3
1224,3,202608,cry,False,3
1224,4,202609,EVE,True,3
1224,5,202610,ful,False,3
1226,1,202606,sun,False,3
1226,2,202607,CRY,True,3
1226,3,202608,liv,False,4
1226,4,202609,mci,False,5
1226,5,202610,BRE,True,3
1231,1,202606,mun,False,4
1231,2,202607,COV,True,2
1231,3,202608,che,False,4
1231,4,202609,CRY,True,3
1231,5,202610,lee,False,3
1234,1,202606,BOU,True,3
1234,2,202607,eve,False,3
1234,3,202608,TOT,True,3
1234,4,202609,MUN,True,4
1234,5,202610,sun,False,3
1235,1,202606,cry,False,3
1235,2,202607,ARS,True,4
1235,3,202608,ips,False,2
1235,4,202609,bre,False,3
1235,5,202610,MCI,True,4
1236,1,202606,BOU,True,3
1236,2,202607,eve,False,3
1236,3,202608,TOT,True,3
1236,4,202609,MUN,True,4
1236,5,202610,sun,False,3
1242,1,202606,cry,False,3
1242,2,202607,ARS,True,4
1242,3,202608,ips,False,2
1242,4,202609,bre,False,3
1242,5,202610,MCI,True,4
1243,1,202606,mun,False,4
1243,2,202607,COV,True,2
1243,3,202608,che,False,4
1243,4,202609,CRY,True,3
1243,5,202610,lee,False,3
1244,1,202606,LEE,True,2
1244,2,202607,nfo,False,3
1244,3,202608,EVE,True,3
1244,4,202609,liv,False,4
1244,5,202610,HUL,True,2
1256,1,202606,avl,False,4
1256,2,202607,LIV,True,4
1256,3,202608,hul,False,2
1256,4,202609,NFO,True,3
1256,5,202610,bha,False,3
1259,1,202606,hul,False,2
1259,2,202607,CHE,True,4
1259,3,202608,ars,False,5
1259,4,202609,new,False,3
1259,5,202610,COV,True,2
1270,1,202606,cry,False,3
1270,2,202607,ARS,True,4
1270,3,202608,ips,False,2
1270,4,202609,bre,False,3
1270,5,202610,MCI,True,4
1275,1,202606,cov,False,2
1275,2,202607,AVL,True,3
1275,3,202608,cry,False,3
1275,4,202609,EVE,True,3
1275,5,202610,ful,False,3
1277,1,202606,cov,False,2
1277,2,202607,AVL,True,3
1277,3,202608,cry,False,3
1277,4,202609,EVE,True,3
1277,5,202610,ful,False,3
1278,1,202605,SUN,True,2
1278,2,202606,liv,False,4
1278,3,202607,IPS,True,2
1278,4,202608,avl,False,4
1278,5,202609,BHA,True,2
1279,1,202606,BRE,True,3
1279,2,202607,new,False,3
1279,3,202608,MCI,True,4
1279,4,202609,FUL,True,2
1279,5,202610,mun,False,4
1282,1,202606,cry,False,3
1282,2,202607,ARS,True,4
1282,3,202608,ips,False,2
1282,4,202609,bre,False,3
1282,5,202610,MCI,True,4
1287,1,202606,cry,False,3
1287,2,202607,ARS,True,4
1287,3,202608,ips,False,2
1287,4,202609,bre,False,3
1287,5,202610,MCI,True,4
1293,1,202606,LEE,True,2
1293,2,202607,nfo,False,3
1293,3,202608,EVE,True,3
1293,4,202609,liv,False,4
1293,5,202610,HUL,True,2
1294,1,202606,hul,False,2
1294,2,202607,CHE,True,4
1294,3,202608,ars,False,5
1294,4,202609,new,False,3
1294,5,202610,COV,True,2
1296,1,202605,ful,False,3
1296,2,202606,TOT,True,3
1296,3,202607,lee,False,3
1296,4,202608,BOU,True,3
1296,5,202609,che,False,4
1306,1,202606,cry,False,3
1306,2,202607,ARS,True,4
1306,3,202608,ips,False,2
1306,4,202609,bre,False,3
1306,5,202610,MCI,True,4
1321,1,202606,BRE,True,3
1321,2,202607,new,False,3
1321,3,202608,MCI,True,4
1321,4,202609,FUL,True,2
1321,5,202610,mun,False,4
1324,1,202606,mun,False,4
1324,2,202607,COV,True,2
1324,3,202608,che,False,4
1324,4,202609,CRY,True,3
1324,5,202610,lee,False,3
1325,1,202606,cry,False,3
1325,2,202607,ARS,True,4
1325,3,202608,ips,False,2
1325,4,202609,bre,False,3
1325,5,202610,MCI,True,4
1327,1,202606,cry,False,3
1327,2,202607,ARS,True,4
1327,3,202608,ips,False,2
1327,4,202609,bre,False,3
1327,5,202610,MCI,True,4
1332,1,202605,MUN,True,4
1332,2,202606,ips,False,2
1332,3,202607,HUL,True,2
1332,4,202608,cov,False,2
1332,5,202609,avl,False,4
1347,1,202606,mun,False,4
1347,2,202607,COV,True,2
1347,3,202608,che,False,4
1347,4,202609,CRY,True,3
1347,5,202610,lee,False,3
1349,1,202606,sun,False,3
1349,2,202607,CRY,True,3
1349,3,202608,liv,False,4
1349,4,202609,mci,False,5
1349,5,202610,BRE,True,3
1350,1,202606,sun,False,3
1350,2,202607,CRY,True,3
1350,3,202608,liv,False,4
1350,4,202609,mci,False,5
1350,5,202610,BRE,True,3
1353,1,202605,ful,False,3
1353,2,202606,TOT,True,3
1353,3,202607,lee,False,3
1353,4,202608,BOU,True,3
1353,5,202609,che,False,4
1357,1,202606,BRE,True,3
1357,2,202607,new,False,3
1357,3,202608,MCI,True,4
1357,4,202609,FUL,True,2
1357,5,202610,mun,False,4
1363,1,202606,BOU,True,3
1363,2,202607,eve,False,3
1363,3,202608,TOT,True,3
1363,4,202609,MUN,True,4
1363,5,202610,sun,False,3
1364,1,202606,mun,False,4
1364,2,202607,COV,True,2
1364,3,202608,che,False,4
1364,4,202609,CRY,True,3
1364,5,202610,lee,False,3
1370,1,202605,SUN,True,2
1370,2,202606,liv,False,4
1370,3,202607,IPS,True,2
1370,4,202608,avl,False,4
1370,5,202609,BHA,True,2
1392,1,202605,SUN,True,2
1392,2,202606,liv,False,4
1392,3,202607,IPS,True,2
1392,4,202608,avl,False,4
1392,5,202609,BHA,True,2
1397,1,202606,BOU,True,3
1397,2,202607,eve,False,3
1397,3,202608,TOT,True,3
1397,4,202609,MUN,True,4
1397,5,202610,sun,False,3
1399,1,202606,LEE,True,2
1399,2,202607,nfo,False,3
1399,3,202608,EVE,True,3
1399,4,202609,liv,False,4
1399,5,202610,HUL,True,2
1401,1,202605,lee,False,3
1401,2,202606,NFO,True,3
1401,3,202607,bha,False,3
1401,4,202608,NEW,True,2
1401,5,202609,tot,False,3
1412,1,202606,LEE,True,2
1412,2,202607,nfo,False,3
1412,3,202608,EVE,True,3
1412,4,202609,liv,False,4
1412,5,202610,HUL,True,2
1414,1,202606,mun,False,4
1414,2,202607,COV,True,2
1414,3,202608,che,False,4
1414,4,202609,CRY,True,3
1414,5,202610,lee,False,3
1416,1,202606,avl,False,4
1416,2,202607,LIV,True,4
1416,3,202608,hul,False,2
1416,4,202609,NFO,True,3
1416,5,202610,bha,False,3
1417,1,202605,SUN,True,2
1417,2,202606,liv,False,4
1417,3,202607,IPS,True,2
1417,4,202608,avl,False,4
1417,5,202609,BHA,True,2
1425,1,202606,BOU,True,3
1425,2,202607,eve,False,3
1425,3,202608,TOT,True,3
1425,4,202609,MUN,True,4
1425,5,202610,sun,False,3
1430,1,202605,SUN,True,2
1430,2,202606,liv,False,4
1430,3,202607,IPS,True,2
1430,4,202608,avl,False,4
1430,5,202609,BHA,True,2
1431,1,202606,mun,False,4
1431,2,202607,COV,True,2
1431,3,202608,che,False,4
1431,4,202609,CRY,True,3
1431,5,202610,lee,False,3
1435,1,202605,MUN,True,4
1435,2,202606,ips,False,2
1435,3,202607,HUL,True,2
1435,4,202608,cov,False,2
1435,5,202609,avl,False,4
1437,1,202605,lee,False,3
1437,2,202606,NFO,True,3
1437,3,202607,bha,False,3
1437,4,202608,NEW,True,2
1437,5,202609,tot,False,3
1441,1,202605,mci,False,5
1441,2,202606,BHA,True,2
1441,3,202607,bou,False,3
1441,4,202608,LEE,True,2
1441,5,202609,cov,False,2
1445,1,202606,BOU,True,3
1445,2,202607,eve,False,3
1445,3,202608,TOT,True,3
1445,4,202609,MUN,True,4
1445,5,202610,sun,False,3
1449,1,202606,BRE,True,3
1449,2,202607,new,False,3
1449,3,202608,MCI,True,4
1449,4,202609,FUL,True,2
1449,5,202610,mun,False,4
1458,1,202605,LIV,True,4
1458,2,202606,che,False,4
1458,3,202607,SUN,True,2
1458,4,202608,mun,False,4
1458,5,202609,LEE,True,2
1462,1,202606,EVE,True,3
1462,2,202607,ful,False,3
1462,3,202608,BRE,True,3
1462,4,202609,IPS,True,2
1462,5,202610,ars,False,5
1463,1,202605,bou,False,3
1463,2,202606,MCI,True,4
1463,3,202607,bre,False,3
1463,4,202608,BHA,True,2
1463,5,202609,ARS,True,4
1467,1,202605,MUN,True,4
1467,2,202606,ips,False,2
1467,3,202607,HUL,True,2
1467,4,202608,cov,False,2
1467,5,202609,avl,False,4
1469,1,202606,cry,False,3
1469,2,202607,ARS,True,4
1469,3,202608,ips,False,2
1469,4,202609,bre,False,3
1469,5,202610,MCI,True,4
1470,1,202605,SUN,True,2
1470,2,202606,liv,False,4
1470,3,202607,IPS,True,2
1470,4,202608,avl,False,4
1470,5,202609,BHA,True,2
1485,1,202606,FUL,True,2
1485,2,202607,mci,False,5
1485,3,202608,NFO,True,3
1485,4,202609,hul,False,2
1485,5,202610,BOU,True,3
1495,1,202606,BRE,True,3
1495,2,202607,new,False,3
1495,3,202608,MCI,True,4
1495,4,202609,FUL,True,2
1495,5,202610,mun,False,4
1499,1,202605,MUN,True,4
1499,2,202606,ips,False,2
1499,3,202607,HUL,True,2
1499,4,202608,cov,False,2
1499,5,202609,avl,False,4
1500,1,202606,mun,False,4
1500,2,202607,COV,True,2
1500,3,202608,che,False,4
1500,4,202609,CRY,True,3
1500,5,202610,lee,False,3
1507,1,202606,FUL,True,2
1507,2,202607,mci,False,5
1507,3,202608,NFO,True,3
1507,4,202609,hul,False,2
1507,5,202610,BOU,True,3
1515,1,202605,CRY,True,3
1515,2,202606,ars,False,5
1515,3,202607,MUN,True,4
1515,4,202608,sun,False,3
1515,5,202609,bou,False,3
1517,1,202606,cov,False,2
1517,2,202607,AVL,True,3
1517,3,202608,cry,False,3
1517,4,202609,EVE,True,3
1517,5,202610,ful,False,3
1519,1,202606,avl,False,4
1519,2,202607,LIV,True,4
1519,3,202608,hul,False,2
1519,4,202609,NFO,True,3
1519,5,202610,bha,False,3
1531,1,202605,MUN,True,4
1531,2,202606,ips,False,2
1531,3,202607,HUL,True,2
1531,4,202608,cov,False,2
1531,5,202609,avl,False,4
1534,1,202606,BOU,True,3
1534,2,202607,eve,False,3
1534,3,202608,TOT,True,3
1534,4,202609,MUN,True,4
1534,5,202610,sun,False,3
1537,1,202605,mci,False,5
1537,2,202606,BHA,True,2
1537,3,202607,bou,False,3
1537,4,202608,LEE,True,2
1537,5,202609,cov,False,2
1551,1,202605,bou,False,3
1551,2,202606,MCI,True,4
1551,3,202607,bre,False,3
1551,4,202608,BHA,True,2
1551,5,202609,ARS,True,4
1559,1,202606,cry,False,3
1559,2,202607,ARS,True,4
1559,3,202608,ips,False,2
1559,4,202609,bre,False,3
1559,5,202610,MCI,True,4
1566,1,202606,cov,False,2
1566,2,202607,AVL,True,3
1566,3,202608,cry,False,3
1566,4,202609,EVE,True,3
1566,5,202610,ful,False,3
1569,1,202606,mun,False,4
1569,2,202607,COV,True,2
1569,3,202608,che,False,4
1569,4,202609,CRY,True,3
1569,5,202610,lee,False,3
1575,1,202606,NEW,True,2
1575,2,202607,tot,False,3
1575,3,202608,FUL,True,2
1575,4,202609,SUN,True,2
1575,5,202610,eve,False,3
1577,1,202606,BRE,True,3
1577,2,202607,new,False,3
1577,3,202608,MCI,True,4
1577,4,202609,FUL,True,2
1577,5,202610,mun,False,4
1614,1,202606,EVE,True,3
1614,2,202607,ful,False,3
1614,3,202608,BRE,True,3
1614,4,202609,IPS,True,2
1614,5,202610,ars,False,5
1618,1,202605,MUN,True,4
1618,2,202606,ips,False,2
1618,3,202607,HUL,True,2
1618,4,202608,cov,False,2
1618,5,202609,avl,False,4
1620,1,202606,cov,False,2
1620,2,202607,AVL,True,3
1620,3,202608,cry,False,3
1620,4,202609,EVE,True,3
1620,5,202610,ful,False,3
1623,1,202605,ful,False,3
1623,2,202606,TOT,True,3
1623,3,202607,lee,False,3
1623,4,202608,BOU,True,3
1623,5,202609,che,False,4
1626,1,202605,MUN,True,4
1626,2,202606,ips,False,2
1626,3,202607,HUL,True,2
1626,4,202608,cov,False,2
1626,5,202609,avl,False,4
1631,1,202605,ful,False,3
1631,2,202606,TOT,True,3
1631,3,202607,lee,False,3
1631,4,202608,BOU,True,3
1631,5,202609,che,False,4
1632,1,202606,hul,False,2
1632,2,202607,CHE,True,4
1632,3,202608,ars,False,5
1632,4,202609,new,False,3
1632,5,202610,COV,True,2
1637,1,202605,lee,False,3
1637,2,202606,NFO,True,3
1637,3,202607,bha,False,3
1637,4,202608,NEW,True,2
1637,5,202609,tot,False,3
1644,1,202606,mun,False,4
1644,2,202607,COV,True,2
1644,3,202608,che,False,4
1644,4,202609,CRY,True,3
1644,5,202610,lee,False,3
1649,1,202606,BOU,True,3
1649,2,202607,eve,False,3
1649,3,202608,TOT,True,3
1649,4,202609,MUN,True,4
1649,5,202610,sun,False,3
1655,1,202605,LIV,True,4
1655,2,202606,che,False,4
1655,3,202607,SUN,True,2
1655,4,202608,mun,False,4
1655,5,202609,LEE,True,2
1656,1,202606,hul,False,2
1656,2,202607,CHE,True,4
1656,3,202608,ars,False,5
1656,4,202609,new,False,3
1656,5,202610,COV,True,2
1657,1,202605,ful,False,3
1657,2,202606,TOT,True,3
1657,3,202607,lee,False,3
1657,4,202608,BOU,True,3
1657,5,202609,che,False,4
1664,1,202605,lee,False,3
1664,2,202606,NFO,True,3
1664,3,202607,bha,False,3
1664,4,202608,NEW,True,2
1664,5,202609,tot,False,3
1665,1,202606,hul,False,2
1665,2,202607,CHE,True,4
1665,3,202608,ars,False,5
1665,4,202609,new,False,3
1665,5,202610,COV,True,2
1666,1,202606,BRE,True,3
1666,2,202607,new,False,3
1666,3,202608,MCI,True,4
1666,4,202609,FUL,True,2
1666,5,202610,mun,False,4
1668,1,202606,BOU,True,3
1668,2,202607,eve,False,3
1668,3,202608,TOT,True,3
1668,4,202609,MUN,True,4
1668,5,202610,sun,False,3
1672,1,202606,BRE,True,3
1672,2,202607,new,False,3
1672,3,202608,MCI,True,4
1672,4,202609,FUL,True,2
1672,5,202610,mun,False,4
1677,1,202605,bou,False,3
1677,2,202606,MCI,True,4
1677,3,202607,bre,False,3
1677,4,202608,BHA,True,2
1677,5,202609,ARS,True,4
1678,1,202606,hul,False,2
1678,2,202607,CHE,True,4
1678,3,202608,ars,False,5
1678,4,202609,new,False,3
1678,5,202610,COV,True,2
1679,1,202606,avl,False,4
1679,2,202607,LIV,True,4
1679,3,202608,hul,False,2
